declaration_id,eo_number,event_description,archive_record_url,review_reason
OR-EO-12-06,12-06,"Determination of a state of emergency in Benton, Clackamas, Columbia, Coos, Curry, Douglas, Lane, Lincoln, Linn, Multnomah, Polk, Tillamook, and Yamhill counties due to damaging winds, heavy rains, flooding, mudslides, and landslides",https://www.oregon.gov/gov/eo/eo-12-06.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-12-01,12-01,"Determination of a state of emergency in Benton, Coos, Lincoln and Marion Counties due to severe winter weather",https://www.oregon.gov/gov/eo/eo-12-01.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-11-11,11-11,Proclamation of State of Emergency due to Imminent Threat of Wildfire,https://www.oregon.gov/gov/eo/eo-11-11.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-11-10,11-10,Proclamation of State of Emergency due to Imminent Threat of Wildfire,https://www.oregon.gov/gov/eo/eo-11-10.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-11-09,11-09,Invocation of Emergency Conflagration Act for the High Cascades Complex fire in Jefferson County,https://www.oregon.gov/gov/eo/eo-11-09.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-11-08,11-08,Invocation of Emergency Conflagration Act for the Elk fire in Jefferson County,https://www.oregon.gov/gov/eo/eo-11-08.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-11-07,11-07,Invocation of Emergency Conflagration Act for the North River Road Fire in Jackson County,https://www.oregon.gov/gov/eo/eo-11-07.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-11-01,11-01,"Determination of a state of emergency in Clackamas, Clatsop, Columbia, Crook, Douglas, Grant, Harney, Lane, Lincoln, Linn, Malheur, Marion, Multnomah, Tillamook, Umatilla, Union, Washington, and Yamhill counties due to extreme weather conditions damaging transportation infrastructure.",https://www.oregon.gov/gov/eo/eo-11-01.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-10-08,10-08,Invocation of Emergency Conflagration Act for the D. Harris Fire in Wasco County,https://www.oregon.gov/gov/eo/eo-10-08.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-10-03,10-03,Determination of a State of Drought Emergency in Klamath County and Contiguous Counties due to Drought and Extreme Weather Conditions,https://www.oregon.gov/gov/eo/eo-10-03.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-09-15,09-15,Invocation of Emergency Conflagration Act for the Deer Ridge Fire in Jackson County,https://www.oregon.gov/gov/eo/eo-09-15.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-09-14,09-14,Invocation of Emergency Conflagration Act for the Siskiyou Fire in Jackson County,https://www.oregon.gov/gov/eo/eo-09-14.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-09-12,09-12,Invocation of Emergency Conflagration Act for the Microwave Fire in Hood River and Wasco Counties,https://www.oregon.gov/gov/eo/eo-09-12.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-09-04,09-04,"Determination of State of Emergency in Columbia, Clackamas, Tillamook, Clatsop, Lincoln, Yamhill, Polk, Benton, Marion and Wasco Counties Due to Severe Winter Weather Including Flooding, Landslides and Wind",https://www.oregon.gov/gov/eo/eo-09-04.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-09-01,09-01,"Determination of a State of Emergency in Clackamas County Due to Severe Winter Weather, Including Heavy Rain, Snow Melt, and Flooding",https://www.oregon.gov/gov/eo/eo-09-01.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-08-28,08-28,Determination of a State of Emergency in Clackamas County Due to Severe Winter Weather,https://www.oregon.gov/gov/eo/eo-08-28.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-08-27,08-27,Determination of a State of Emergency in Multnomah and Columbia Counties Due to Severe Winter Weather,https://www.oregon.gov/gov/eo/eo-08-27.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-08-23,08-23,Determination of a State of Drought Emergency in Gilliam County Due to Drought and Extreme Weather Conditions,https://www.oregon.gov/gov/eo/eo-08-23.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-08-22,08-22,Determination of a State of Drought Emergency in Sherman County Due to Drought and Low Water Conditions,https://www.oregon.gov/gov/eo/eo-08-22.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-08-21,08-21,Invocation of Emergency Conflagration Act for the Royce Butte fire in Klamath County,https://www.oregon.gov/gov/eo/eo-08-21.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-08-19,08-19,Invocation of Emergency Conflagration Act for Scappoose Rural Fire Protection District in Columbia County,https://www.oregon.gov/gov/eo/eo-08-19.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-08-04,08-04,Determination of State of Emergency in Lake and Marion Counties Due to Severe Winter Storm,https://www.oregon.gov/gov/eo/eo-08-04.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-08-02,08-02,Determination of State of Emergency in Union County Due to Severe Winter Storm and High Winds,https://www.oregon.gov/gov/eo/eo--08-02.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-08-01,08-01,Determination of State of Emergency in Umatilla County Due to Severe Winter Storm and High Winds,https://www.oregon.gov/gov/eo/eo-08-01.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-07-24,07-24,"Determination of State of Emergency in Oregon Due to a Severe Winter Storm that Includes High Winds, Flooding, and Landslides",https://www.oregon.gov/gov/eo/eo-07-24.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-07-18,07-18,Determination of a State of Drought Emergency in Grant County Due to Drought and Low Water Conditions,https://www.oregon.gov/gov/eo/eo-07-18.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-07-16,07-16,Determination of a State of Drought Emergency in Lake County Due to Drought and Low Water Conditions,https://www.oregon.gov/gov/eo/eo-07-16.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-07-11,07-11,Determination of a State of Drought Emergency in Malheur County Due to Drought and Low Water Conditions,https://www.oregon.gov/gov/eo/eo-07-11.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-07-10,07-10,"Determination of a State of Drought Emergency in Baker, Harney and Union Counties Due to Drought and Low Water Conditions",https://www.oregon.gov/gov/eo/eo0710.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-06-16,06-16,"Determination of a State of Emergency in Clatsop, Clackamas, Columbia, Hood River, Multnomah, Lincoln, Tillamook, Lane and Washington Counties due to Heavy Rain and Flooding",https://www.oregon.gov/gov/eo/eo0616.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-06-15,06-15,Determination of a State of Emergency in Tillamook County due to Heavy Rain and Flooding,https://www.oregon.gov/gov/eo/eo0615.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
OR-EO-06-12,06-12,Invocation of Emergency Conflagration Act for McClean Creek Fire in Deschutes County,https://www.oregon.gov/gov/eo/eo0612.pdf,Official PDF is image-only or its signature date was not machine-readable; date_signed intentionally left blank pending OCR/manual review.
