declaration_id,date_signed,event_description,decision,reason,date_evidence,archive_record_url,listing_url,fetch_error
MO-EO-09-17,2009-03-31,"Gov. Jay Nixon creates the Transform Missouri Project as well as the Taxpayer Accountability, Compliance and Transparency Unit. Personnel assigned to the Transform Missouri Initiative established by Executive Order 09-12 are transferred to the Transform Missouri Project and Executive Order 09-12 is rescinded. (Mar. 31) - Rescinded by Executive Order 24-11",exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Mar', '31') 2009",https://www.sos.mo.gov/library/reference/orders/2009/eo09_017,https://www.sos.mo.gov/library/reference/orders/2009/eo2009,
MO-EO-09-18,2009-04-23,Gov. Jay Nixon orders all state agencies with building management under the Office of Administration to institute policies of energy efficiency as a priority. The Office of Administration will develop a State Building Energy Efficiency Design Standard with standards to be adopted by all state agencies. (Apr. 23),exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Apr', '23') 2009",https://www.sos.mo.gov/library/reference/orders/2009/eo09_018,https://www.sos.mo.gov/library/reference/orders/2009/eo2009,
MO-EO-09-20,2009-05-12,"Gov. Jay Nixon orders the Director of the Department of Natural Resources vested with full discretionary authority to temporarily waive or suspend statutory or administrative rule or regulation to serve the interests of public health and safety during the period of emergency and subsequent recovery period in response to severe weather that began on May 8, 2009. (May 12)",companion,Narrow operational relief; general declaration must be checked separately,"SOS year-index signing date: ('May', '12') 2009; PDF/legal signature: this 12th day of May, 2009",https://www.sos.mo.gov/library/reference/orders/2009/eo09_020,https://www.sos.mo.gov/library/reference/orders/2009/eo2009,
MO-EO-09-22,2009-08-20,Gov. Jay Nixon appoints the Home Building and Residential Energy Efficiency Advisory Panel to issue recommendations on energy efficiency measures for the home building sector and consumers. (Aug. 20),exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Aug', '20') 2009",https://www.sos.mo.gov/library/reference/orders/2009/eo09_022,https://www.sos.mo.gov/library/reference/orders/2009/eo2009,
MO-EO-09-23,2009-09-01,"Gov. Jay Nixon designates members of his staff to have supervisory authority over departments, divisions, and agencies of state government. (Sep. 1)",exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Sep', '1') 2009",https://www.sos.mo.gov/library/reference/orders/2009/eo09_023,https://www.sos.mo.gov/library/reference/orders/2009/eo2009,
MO-EO-09-24,2009-09-11,Gov. Jay Nixon creates the Prompt Pay for a Healthy Missouri Project to examine issues on timely reimbursement of Missouri hospitals and health care providers by health insurance companies. (Sep. 11),exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Sep', '11') 2009",https://www.sos.mo.gov/library/reference/orders/2009/eo09_024,https://www.sos.mo.gov/library/reference/orders/2009/eo2009,
MO-EO-09-25,2009-09-21,Gov. Jay Nixon establishes the Governor's Faith-Based and Community Service Partnership for Disaster Recovery to improve the use of public and private sector resources for emergency human service functions in natural disasters and terrorist events. (Sep. 21),review,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Sep', '21') 2009; PDF/legal signature: this 21st day of September, 2009",https://www.sos.mo.gov/library/reference/orders/2009/eo09_025,https://www.sos.mo.gov/library/reference/orders/2009/eo2009,
MO-EO-09-26,2009-10-30,"Gov. Jay Nixon orders state offices to be closed on Friday, November 27, 2009. (Oct. 30)",exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Oct', '30') 2009",https://www.sos.mo.gov/library/reference/orders/2009/eo09_026,https://www.sos.mo.gov/library/reference/orders/2009/eo2009,
MO-EO-09-27,2009-11-04,"Gov. Jay Nixon creates the Missouri Office of Health Information Technology, referred to as MO-HITECH to promote the development and application of an effective healthcare information exchange infrastructure. Executive Order 06-03 is rescinded. (Nov. 4) -Rescinded by Executive Order 24-11",exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Nov', '4') 2009",https://www.sos.mo.gov/library/reference/orders/2009/eo09_027,https://www.sos.mo.gov/library/reference/orders/2009/eo2009,
MO-EO-09-28,2009-12-24,Gov. Jay Nixon establishes the post of Missouri Poet Laureate. This Executive Order supersedes and replaces Executive Order 08-01 . (Dec. 24) - Superseded by Executive Order 16-06,exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Dec', '24') 2009",https://www.sos.mo.gov/library/reference/orders/2009/eo09_028,https://www.sos.mo.gov/library/reference/orders/2009/eo2009,
MO-EO-09-29,2009-12-31,"Gov. Jay Nixon outlines the suspension of federal commercial motor vehicle and driver laws during emergency declarations. This Executive Order will supersede Executive Orders 07-01 and 08-40 on February 1, 2010. (Dec. 31) - Rescinded by Executive Order 24-11",review,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Dec', '31') 2009; PDF/legal signature: this 31st day of December, 2009",https://www.sos.mo.gov/library/reference/orders/2009/eo09_029,https://www.sos.mo.gov/library/reference/orders/2009/eo2009,
MO-EO-10-01,2010-01-15,Gov. Jay Nixon rescinds Executive Order 01-15 and terminates the Missouri Commission on Total Compensation. (Jan. 15),exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('Jan', '15') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_001,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-02,2010-01-15,"Gov. Jay Nixon rescinds Executive Order 07-29 , terminates the Governor's Advisory Council on Aging, and assigns its duties to the State Board of Senior Services. (Jan. 15)",companion,"Amendment, extension, continuation, or supplementary action; not a separate event","SOS year-index signing date: ('Jan', '15') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_002,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-03,2010-01-15,Gov. Jay Nixon rescinds Executive Order 03-01 and terminates the Missouri Lewis and Clark Bicentennial Commission. (Jan. 15),exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('Jan', '15') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_003,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-04,2010-01-15,Gov. Jay Nixon rescinds Executive Order 03-10 and terminates the Missouri Energy Policy Council. (Jan 15),companion,"Amendment, extension, continuation, or supplementary action; not a separate event","SOS year-index signing date: ('Jan', '15') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_004,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-05,2010-01-15,Gov. Jay Nixon rescinds Executive Order 95-28 and terminates the Missouri Board of Geographic Names. (Jan. 15),companion,"Amendment, extension, continuation, or supplementary action; not a separate event","SOS year-index signing date: ('Jan', '15') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_005,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-06,2010-01-15,"Gov. Jay Nixon rescinds Executive Order 05-13 , terminates the Governor's Advisory Council on Plant Biotechnology, and assigns its duties to the Missouri Technology Corporation. (Jan. 15)",companion,"Amendment, extension, continuation, or supplementary action; not a separate event","SOS year-index signing date: ('Jan', '15') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_006,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-07,2010-01-15,Gov. Jay Nixon rescinds Executive Order 01-16 and terminates the Missouri Commission on Intergovernmental Cooperation. (Jan. 15),exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('Jan', '15') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_007,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-08,2010-01-15,Gov. Jay Nixon rescinds Executive Order 04-07 and terminates the Missouri Commission on Patient Safety. (Jan. 15),exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('Jan', '15') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_008,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-09,2010-01-15,"Gov. Jay Nixon rescinds Executive Orders 95-10 , 96-11 , and 98-13 , terminates the Governor's Council on AIDS, and orders its duties assigned to the Statewide HIV/STD Prevention Community Planning Group. (Jan. 15)",companion,"Amendment, extension, continuation, or supplementary action; not a separate event","SOS year-index signing date: ('Jan', '15') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_009,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-10,2010-01-15,"Gov. Jay Nixon rescinds Executive Order 01-08 , terminates the Personal Independence Commission, and orders its functions be performed by the Governor's Council on Disability. (Jan. 15)",exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('Jan', '15') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_010,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-11,2010-01-15,"Gov. Jay Nixon rescinds Executive Order 05-41 , terminates the Governor's Advisory Council for Veterans Affairs, and directs the Missouri Veterans Commission to continue to serve as liaison between Missouri veterans and state government. (Jan. 15)",exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('Jan', '15') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_011,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-12,2010-01-15,"Gov. Jay Nixon rescinds Executive Orders 98-14 , 95-21 , 95-17 , and 94-19 and terminates the Governor's Commission on Driving While Intoxicated and Impaired Driving. (Jan. 15)",exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('Jan', '15') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_012,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-13,2010-01-15,Gov. Jay Nixon directs the Department of Social Services to disband the Missouri Task Force on Youth Aging Out of Foster Care. (Jan. 15),exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('Jan', '15') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_013,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-14,2010-01-29,"Gov. Jay Nixon designates members of his staff to have supervisory authority over certain departments, divisions, and agencies of state government. (Jan. 29)",exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Jan', '29') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_014,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-15,2010-01-29,Gov. Jay Nixon transfers the Breath Alcohol Program from the Missouri Department of Transportation to the Department of Health and Senior Services under Reorganization Plan No. 1 of 2010. (Jan. 29),companion,Narrow operational relief; general declaration must be checked separately,"SOS year-index signing date: ('Jan', '29') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_015,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-16,2010-01-29,Gov. Jay Nixon transfers the scholarship portion of the A+ Schools Program from the Missouri Department of Elementary and Secondary Education to the Department of Higher Education under the Reorganization Plan No. 2. (Jan. 29),exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Jan', '29') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_016,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-17,2010-02-02,Gov. Jay Nixon establishes a Missouri Emancipation Day Commission. (Feb. 2) - Rescinded by Executive Order 24-11,exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('Feb', '2') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_017,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-18,2010-02-26,Gov. Jay Nixon establishes the Children in Nature Challenge to enhance children's education about nature and increase opportunities to experience nature and the outdoors. (Feb. 26) - Rescinded by Executive Order 24-11,exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Feb', '26') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_018,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-19,2010-03-02,Gov. Jay Nixon amends Executive Order 09-17 to assign the Commissioner of the Office of Administration supervisory authority over the Transform Missouri Project. (Mar. 2) - Rescinded by Executive Order 24-11,exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('Mar', '2') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_019,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-20,2010-04-02,Gov. Jay Nixon establishes the Missouri Civil War Sesquicentennial Commission. (Apr. 2),exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('Apr', '2') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_020,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-23,2010-06-23,"Gov. Jay Nixon orders and directs the Adjutant General to call into active service any state militia deemed necessary to support civilian authorities in response to severe weather that began on June 12, 2010. (June 23)",review,Weather reference does not establish a disaster declaration,"SOS year-index signing date: ('June', '23') 2010; PDF/legal signature: this 23rd day of June, 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_023,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-24,2010-07-09,Gov. Jay Nixon creates the Code of Fair Practices for the Executive Branch of State Government; it supersedes paragraph one of Executive Order 05-30 . (July 9) - Rescinded by Executive Order 24-11,exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('July', '9') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_024,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-25,2010-07-20,Gov. Jay Nixon extends the declaration of emergency in Executive Order 10-22 . (July 20),companion,"Amendment, extension, continuation, or supplementary action; not a separate event","SOS year-index signing date: ('July', '20') 2010; PDF/legal signature: this 20 th day of July, 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_025,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-10-26,2010-09-24,"Gov. Jay Nixon designates members of his staff to have supervisory authority over departments, divisions, and agencies of state government. (Sep. 24)",exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Sep', '24') 2010",https://www.sos.mo.gov/library/reference/orders/2010/eo10_026,https://www.sos.mo.gov/library/reference/orders/2010/eo2010,
MO-EO-11-01,2011-01-04,"Gov. Jay Nixon orders the Director of the Department of Natural Resources vested with full discretionary authority to temporarily waive or suspend statutory or administrative rule or regulation to serve the interests of public health and safety during the period of emergency and subsequent recovery period in response to severe winter weather that began on December 30, 2010. (Jan. 4)",companion,Narrow operational relief; general declaration must be checked separately,"SOS year-index signing date: ('Jan', '4') 2011; PDF/legal signature: this 4th day of January, 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_001,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-02,2011-01-28,"Gov. Jay Nixon extends Executive Order 10-27 and Executive Order 11-01 through February 28, 2011. (Jan. 28)",companion,"Amendment, extension, continuation, or supplementary action; not a separate event","SOS year-index signing date: ('Jan', '28') 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_002,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-04,2011-01-31,"Gov. Jay Nixon orders and directs the Adjutant General to call into active service any state militia deemed necessary to support civilian authorities in response to severe weather that began on January 31, 2011. (Jan. 31)",review,Weather reference does not establish a disaster declaration,"SOS year-index signing date: ('Jan', '31') 2011; PDF/legal signature: this 31st day of January, 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_004,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-05,2011-02-04,"Gov. Jay Nixon orders the Missouri Department of Transportation to assist counties in clearing snow due to the historic winter storm that began on January 31, 2011. (Feb. 4) - Rescinded by Executive Order 24-11",companion,Narrow operational relief; general declaration must be checked separately,"SOS year-index signing date: ('Feb', '4') 2011; PDF/legal signature: this 4th day of February, 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_005,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-07,2011-04-25,"Gov. Jay Nixon orders the Director of the Department of Natural Resources vested with full discretionary authority to temporarily waive or suspend statutory or administrative rule or regulation to serve the interests of public health and safety during the period of emergency and subsequent recovery period in response to severe weather that began on April 22, 2011. (Apr. 25)",companion,Narrow operational relief; general declaration must be checked separately,"SOS year-index signing date: ('Apr', '25') 2011; PDF/legal signature: this 25th day of April, 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_007,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-08,2011-04-25,"Gov. Jay Nixon orders and directs the Adjutant General to call into active service any state militia deemed necessary to support civilian authorities in response to severe weather that began on April 22, 2011. (Apr. 25)",review,Weather reference does not establish a disaster declaration,"SOS year-index signing date: ('Apr', '25') 2011; PDF/legal signature: this 25th day of April, 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_008,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-09,2011-05-20,"Gov. Jay Nixon extends the declaration of emergency contained in Executive Order 11-06 and the terms of Executive Orders 11-07 and 11-08 through June 20, 2011. (May 20)",companion,"Amendment, extension, continuation, or supplementary action; not a separate event","SOS year-index signing date: ('May', '20') 2011; PDF/legal signature: this 20th day of May, 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_009,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-10,2011-05-24,Gov. Jay Nixon orders the Missouri Department of Health and Senior Services and the State Board of Pharmacy vested with full discretionary authority to temporarily waive or suspend statutory or administrative rule or regulation to serve the interests of public health and safety during the period of emergency and subsequent recovery period in response to the tornado and severe storm aftermath in Joplin. (May 24),companion,Narrow operational relief; general declaration must be checked separately,"SOS year-index signing date: ('May', '24') 2011; PDF/legal signature: this 24th day of May, 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_010,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-11,2011-05-26,"Gov. Jay Nixon orders the Director of Revenue to issue duplicate or replacement driver license, nondriver license, certificate of motor vehicle ownership, number plate, or tabs lost or destroyed as a result of the tornado that hit the city of Joplin and to waive all state fees and charges for such duplicate or replacement. (May 26)",companion,Narrow operational relief; general declaration must be checked separately,"SOS year-index signing date: ('May', '26') 2011; PDF/legal signature: this 26th day of May, 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_011,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-12,2011-05-26,"Gov. Jay Nixon orders the Director of the Department of Insurance, Financial Institutions, and Professional Registration to temporarily waive, suspend, and/or modify any statute or regulation under his purview in order to best serve the interests of those citizens affected by the tornado and severe storm aftermath in Jasper and Newton County. (May 26)",companion,Narrow operational relief; general declaration must be checked separately,"SOS year-index signing date: ('May', '26') 2011; PDF/legal signature: this 26th day of May, 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_012,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-13,2011-05-26,"Gov. Jay Nixon authorizes the Joplin Public School system to immediately begin rebuilding and replacing the materials for three of its buildings that were destroyed in a tornado that struck on May 22, 2011, without requiring advertisement for bids. (May 26)",review,Weather reference does not establish a disaster declaration,"SOS year-index signing date: ('May', '26') 2011; PDF/legal signature: this 26th day of May, 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_013,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-14,2011-05-26,"Gov. Jay Nixon orders and directs the Adjutant General to call into active service any state militia deemed necessary to support civilian authorities in response to a tornado that hit the City of Joplin on May 22, 2011. (May 26)",review,Weather reference does not establish a disaster declaration,"SOS year-index signing date: ('May', '26') 2011; PDF/legal signature: this 26th day of May, 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_014,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-15,2011-06-01,"Gov. Jay Nixon authorizes the Joplin Public School system to immediately rebuild, restore, and/or renovate their buildings that were damaged by a tornado and severe storms on May 22, 2011, without requiring advertisement for bids. (June 1)",review,Weather reference does not establish a disaster declaration,"SOS year-index signing date: ('June', '1') 2011; PDF/legal signature: this 1st day of June, 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_015,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-16,2011-06-03,"Gov. Jay Nixon authorizes the Joplin Public School system to immediately begin to retrofit and furnish warehouse and retail structures to house district programs displaced by the tornado and severe storms on May 22, 2011, without requiring advertisement for bids. (June 3)",review,Weather reference does not establish a disaster declaration,"SOS year-index signing date: ('June', '3') 2011; PDF/legal signature: this 3rd day of June, 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_016,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-17,2011-06-07,"Gov. Jay Nixon establishes the State of Missouri Resource, Recovery & Rebuilding Center in the City of Joplin in response to the tornado and severe storms on May 22, 2011. (June 7)",exclude,Standing administrative/preparedness mechanism rather than identifiable disaster declaration,"SOS year-index signing date: ('June', '7') 2011; PDF/legal signature: this 7th day of June, 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_017,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-18,2011-06-08,Gov. Jay Nixon orders and directs the Adjutant General to coordinate and supervise efforts to prepare and respond to flooding events occurring and threatened along the Missouri River and tributaries and to call into active service any state militia deemed necessary to support civilian authorities. (June 8),review,Weather reference does not establish a disaster declaration,"SOS year-index signing date: ('June', '8') 2011; PDF/legal signature: this 8th day of June, 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_018,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-19,2011-06-17,"Gov. Nixon extends Executive Orders 11-06 , 11-07 , 11-08 , 11-10 , 11-11 , 11-13 , 11-14 , 11-15 , 11-16 , and 11-18 until September 15, 2011. (June 17)",companion,"Amendment, extension, continuation, or supplementary action; not a separate event","SOS year-index signing date: ('June', '17') 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_019,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-20,2011-06-17,"Gov. Jay Nixon extends certain terms of Executive Order 11-12 to assist Missouri citizens impacted by the tornado and severe storms in the city of Joplin on May 22, 2011. (June 17)",companion,"Amendment, extension, continuation, or supplementary action; not a separate event","SOS year-index signing date: ('June', '17') 2011; PDF/legal signature: this 17th day of June, 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_020,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-21,2011-06-17,"Gov. Jay Nixon authorizes the Joplin Public School system to immediately begin to retrofit, equip, and furnish various buildings to house students during the 2011-12 school year without requiring advertisement for bids. (June 17)",exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('June', '17') 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_021,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-22,2011-07-26,"Gov. Jay Nixon designates members of his staff to have supervisory authority over departments, divisions, and agencies of state government. (July 26)",exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('July', '26') 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_022,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-23,2011-09-13,"Gov. Jay Nixon extends Executive Order 11-20 until October 15, 2011, and extends Executive Orders 11-06 , 11-07 , 11-08 , 11-11 , 11-14 , and 11-18 until December 15, 2011. (Sep. 13)",companion,"Amendment, extension, continuation, or supplementary action; not a separate event","SOS year-index signing date: ('Sep', '13') 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_023,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-24,2011-11-18,"Gov. Jay Nixon designates members of his staff to have supervisory authority over departments, divisions, and agencies of state government. (Nov. 18)",exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Nov', '18') 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_024,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-11-25,2011-12-14,"Gov. Jay Nixon extends the declaration of emergency contained in Executive Order 11-06 , and extends Executive Orders 11-07 , 11-11 and 11-14 until March 15, 2012. (Dec. 14)",companion,"Amendment, extension, continuation, or supplementary action; not a separate event","SOS year-index signing date: ('Dec', '14') 2011; PDF/legal signature: this 14th day of December, 2011",https://www.sos.mo.gov/library/reference/orders/2011/eo11_025,https://www.sos.mo.gov/library/reference/orders/2011/eo2011,
MO-EO-12-1,2012-01-23,"Gov. Jay Nixon designates members of his staff to have supervisory authority over departments, divisions, and agencies of state government. (Jan. 23)",exclude,No event-specific weather declaration confirmed from title,"SOS year-index signing date: ('Jan', '23') 2012",https://www.sos.mo.gov/library/reference/orders/2012/eo12_001,https://www.sos.mo.gov/library/reference/orders/2012/eo2012,
MO-EO-12-2,2012-01-23,"Gov. Jay Nixon orders the transfer of all authority, powers, and duties of all remaining audit and compliance responsibilities relating to Medicaid Title XIX, SCHIP Title XXI, and Medicaid Waiver programs from the Department of Health and Senior Services and the Department of Mental Health to the Department of Social Services effective August 28, 2012. (Jan. 23)",companion,Narrow operational relief; general declaration must be checked separately,"SOS year-index signing date: ('Jan', '23') 2012",https://www.sos.mo.gov/library/reference/orders/2012/eo12_002,https://www.sos.mo.gov/library/reference/orders/2012/eo2012,
MO-EO-12-04,2012-02-29,"Gov. Jay Nixon orders and directs the Adjutant General to call into active service any state militia deemed necessary to support civilian authorities in response to severe weather that began on February 28, 2012. (Feb. 29)",review,Weather reference does not establish a disaster declaration,"SOS year-index signing date: ('Feb', '29') 2012; PDF/legal signature: this 29th day of February, 2012",https://www.sos.mo.gov/library/reference/orders/2012/eo12_004,https://www.sos.mo.gov/library/reference/orders/2012/eo2012,
MO-EO-12-05,2012-03-13,"Gov. Jay Nixon extends Executive Orders 11-06 , 12-03 , 11-07 , 11-11 , 11-14 , and 12-04 until June 1, 2012. (Mar. 13)",companion,"Amendment, extension, continuation, or supplementary action; not a separate event","SOS year-index signing date: ('Mar', '13') 2012",https://www.sos.mo.gov/library/reference/orders/2012/eo12_005,https://www.sos.mo.gov/library/reference/orders/2012/eo2012,
MO-EO-12-06,2012-06-29,"Gov. Jay Nixon directs the Missouri State Emergency Operations Center be activated in response to a prolonged period of record heat and low precipitation. The State Emergency Management Agency, the State Fire Marshal, and the Adjutant General are directed to prepare for fire danger affecting the state. (June 29)",review,Record heat/low precipitation and fire-risk mobilization; no distinct incident established. Not assigned a speculative hazard category.,"SOS year-index signing date: ('June', '29') 2012; PDF/legal signature: this 29th day of June, 2012",https://www.sos.mo.gov/library/reference/orders/2012/eo12_006,https://www.sos.mo.gov/library/reference/orders/2012/eo2012,
MO-EO-12-07,2012-07-23,"Gov. Jay Nixon declares a State of Emergency and directs the Missouri State Emergency Operations Plan be activated. Executive Order 12-06 is extended until October 1, 2012, in response to the severe heat, dry conditions, and fire risks affecting the state. (July 23)",companion,"Expressly extends Executive Order 12-06 until October 1, 2012.","SOS year-index signing date: ('July', '23') 2012; PDF/legal signature: this 23rd day of July,2012",https://www.sos.mo.gov/library/reference/orders/2012/eo12_007,https://www.sos.mo.gov/library/reference/orders/2012/eo2012,
MO-EO-12-08,2012-07-23,Gov. Jay Nixon authorizes the State Soil and Water Districts Commission to implement an emergency cost-share program to address water challenges to landowners engaged in livestock or crop production due to the current drought. The Agriculture Water Resource Technical Review Team is established to assist in the expedited processing of applications and implementation of the emergency cost-share program. (July 23),exclude,"Administrative, public-health, preparedness, or ceremonial action","SOS year-index signing date: ('July', '23') 2012; PDF/legal signature: this 23rd day of July, 2012",https://www.sos.mo.gov/library/reference/orders/2012/eo12_008,https://www.sos.mo.gov/library/reference/orders/2012/eo2012,
