declaration_id,state,governor,eo_number,action_type,event_description,date_signed,end_date,weather_related,document_format,archive_record_url
NJ-CHRISTIE-EO-195,NJ,Christie,195,declaration,,2015-12-04,,False,pdf,https://www.nj.gov/infobank/circular/eocc195.pdf
NJ-CHRISTIE-EO-196,NJ,Christie,196,declaration,,2015-12-08,,False,pdf,https://www.nj.gov/infobank/circular/eocc196.pdf
NJ-CHRISTIE-EO-197,NJ,Christie,197,declaration,,2016-12-31,,False,pdf,https://www.nj.gov/infobank/circular/eocc197.pdf
NJ-CHRISTIE-EO-198,NJ,Christie,198,declaration,,2017-12-31,,False,pdf,https://www.nj.gov/infobank/circular/eocc198.pdf
NJ-CHRISTIE-EO-199,NJ,Christie,199,declaration,,2015-12-23,,False,pdf,https://www.nj.gov/infobank/circular/eocc199.pdf
NJ-CHRISTIE-EO-200,NJ,Christie,200,declaration,,2016-01-02,,True,pdf,https://www.nj.gov/infobank/circular/eocc200.pdf
NJ-CHRISTIE-EO-201,NJ,Christie,201,declaration,,2016-01-21,,False,pdf,https://www.nj.gov/infobank/circular/eocc201.pdf
NJ-CHRISTIE-EO-202,NJ,Christie,202,declaration,Governor Christie Declares State Of Emergency Ahead Of Arrival Of Winter Storm [pdf 17kB],2016-01-22,,True,pdf,https://www.nj.gov/infobank/circular/eocc202.pdf
NJ-CHRISTIE-EO-203,NJ,Christie,203,declaration,,2016-02-18,,False,pdf,https://www.nj.gov/infobank/circular/eocc203.pdf
NJ-CHRISTIE-EO-204,NJ,Christie,204,declaration,,2016-02-19,,False,pdf,https://www.nj.gov/infobank/circular/eocc204.pdf
NJ-CHRISTIE-EO-205,NJ,Christie,205,declaration,,2016-03-11,,False,pdf,https://www.nj.gov/infobank/circular/eocc205.pdf
NJ-CHRISTIE-EO-206,NJ,Christie,206,declaration,,2016-03-14,,False,pdf,https://www.nj.gov/infobank/circular/eocc206.pdf
NJ-CHRISTIE-EO-207,NJ,Christie,207,declaration,,2016-06-11,,False,pdf,https://www.nj.gov/infobank/circular/eocc207.pdf
NJ-CHRISTIE-EO-208,NJ,Christie,208,declaration,,2016-06-17,,False,pdf,https://www.nj.gov/infobank/circular/eocc208.pdf
NJ-CHRISTIE-EO-209,NJ,Christie,209,declaration,"Governor Chris Christie signed Executive Order No. 209 in response to the Legislature’s inability to responsibly identify realistic revenues and health care cost savings. To address the Legislature’s irresponsible spending plan, the Executive Order places millions of dollars in budget appropriations in fiscal reserve. [pdf 15 kB]",2016-06-30,,False,pdf,https://www.nj.gov/infobank/circular/eocc209.pdf
NJ-CHRISTIE-EO-210,NJ,Christie,210,declaration,,2016-07-02,,False,pdf,https://www.nj.gov/infobank/circular/eocc210.pdf
NJ-CHRISTIE-EO-211,NJ,Christie,211,declaration,,2017-01-01,,False,pdf,https://www.nj.gov/infobank/circular/eocc211.pdf
NJ-CHRISTIE-EO-212,NJ,Christie,212,declaration,,2016-07-09,,False,pdf,https://www.nj.gov/infobank/circular/eocc212.pdf
NJ-CHRISTIE-EO-213,NJ,Christie,213,extension,"Declares and proclaims that The State Treasurer, as well as the Director of the Division of Budget and Accounting (""OMB Director""), the Commissioner of the Department of Transportation (""Commissioner""), and the Executive Director of the New Jersey Transit Corporation (""Executive Director""), are instructed to undertake all steps necessary and appropriate to effectuate the purposes of Executive Order No. 210, as continued and supplemented by this Order, using general State funds. [pdf ]",2016-08-17,,False,pdf,https://www.nj.gov/infobank/circular/eocc213.pdf
NJ-CHRISTIE-EO-214,NJ,Christie,214,declaration,"Governor Chris Christie Declares A State of Emergency For Ocean, Atlantic and Cape May Counties In Preparation For Tropical Storm Hermine [pdf 15kB]",2016-09-03,,True,pdf,https://www.nj.gov/infobank/circular/eocc214.pdf
NJ-CHRISTIE-EO-215,NJ,Christie,215,declaration,,2016-09-11,,False,pdf,https://www.nj.gov/infobank/circular/eocc215.pdf
NJ-CHRISTIE-EO-216,NJ,Christie,216,declaration,,2016-06-30,,False,pdf,https://www.nj.gov/infobank/circular/eocc216.pdf
NJ-CHRISTIE-EO-217,NJ,Christie,217,declaration,,2016-12-12,,False,pdf,https://www.nj.gov/infobank/circular/eocc217.pdf
NJ-CHRISTIE-EO-218,NJ,Christie,218,declaration,,2016-12-31,,False,pdf,https://www.nj.gov/infobank/circular/eocc218.pdf
NJ-CHRISTIE-EO-219,NJ,Christie,219,declaration,Governor Chris Christie today signed Executive Order 219 declaring the opioid epidemic a public health crisis in New Jersey. The action requires the marshalling of all appropriate resources to combat its harmful effects on state citizens. [pdf 29kB],2017-01-17,,False,pdf,https://www.nj.gov/infobank/circular/eocc219.pdf
NJ-CHRISTIE-EO-220,NJ,Christie,220,declaration,,2018-01-16,,False,pdf,https://www.nj.gov/infobank/circular/eocc220.pdf
NJ-CHRISTIE-EO-221,NJ,Christie,221,declaration,"Governor Chris Christie declared a State of Emergency, authorizing the State Director of Emergency Management to activate and coordinate the preparation, response and recovery efforts for the storm with all county and municipal emergency operations and governmental agencies in preparation for Winter Storm Stella [pdf 15kB]",2017-03-13,,True,pdf,https://www.nj.gov/infobank/circular/eocc222.pdf
NJ-CHRISTIE-EO-222,NJ,Christie,222,declaration,,2018-01-16,,True,pdf,https://www.nj.gov/infobank/circular/eocc221.pdf
NJ-CHRISTIE-EO-223,NJ,Christie,223,declaration,,2017-04-19,,False,pdf,https://www.nj.gov/infobank/circular/eocc223.pdf
NJ-CHRISTIE-EO-224,NJ,Christie,224,declaration,,2017-05-24,,False,pdf,https://www.nj.gov/infobank/circular/eocc224.pdf
NJ-CHRISTIE-EO-225,NJ,Christie,225,declaration,"Executive Order No. 225 directs the Chief Technology Officer (CTO) to set in motion a course of action that will deliver more secure, efficient and reliable IT services across the Executive Branch. pdf 32kB]",2017-06-01,,False,pdf,https://www.nj.gov/infobank/circular/eocc225.pdf
NJ-CHRISTIE-EO-226,NJ,Christie,226,declaration,,2017-06-05,,False,pdf,https://www.nj.gov/infobank/circular/eocc226.pdf
NJ-CHRISTIE-EO-227,NJ,Christie,227,declaration,"Requires Notices of Contract Violations, Sanctions Posted Online Within 1 Business Day. [pdf 25kB]",2017-06-23,,False,pdf,https://www.nj.gov/infobank/circular/eocc227.pdf
NJ-CHRISTIE-EO-228,NJ,Christie,228,extension,"Executive Order 228 - Declaring a state of emergency and maintaining that essential state government services continue operating for the people of New Jersey, as the failure of the Legislature to act on a Fiscal Year 2018 State Budget by tonight’s constitutional deadline forces the closure of state government. [pdf 24kB]",2017-06-30,,False,pdf,https://www.nj.gov/infobank/circular/eocc228.pdf
NJ-CHRISTIE-EO-229,NJ,Christie,229,declaration,,2017-07-25,,False,pdf,https://www.nj.gov/infobank/circular/eocc229.pdf
NJ-CHRISTIE-EO-230,NJ,Christie,230,declaration,,2017-09-14,,False,pdf,https://www.nj.gov/infobank/circular/eocc230.pdf
NJ-CHRISTIE-EO-231,NJ,Christie,231,declaration,,2017-09-11,,False,pdf,https://www.nj.gov/infobank/circular/eocc231.pdf
NJ-CHRISTIE-EO-232,NJ,Christie,232,declaration,,2017-09-16,,False,pdf,https://www.nj.gov/infobank/circular/eocc232.pdf
NJ-CHRISTIE-EO-233,NJ,Christie,233,declaration,"Executive Order No. 233 to designate municipal and county law enforcement and emergency responders as State Emergency Forces, which will be under the control and direction of the State Director of Emergency Management.  These local officials will compliment forces from the New Jersey National Guard, State Police and the State Office of Emergency Management in the safe deployment of critical emergency response resources. [pdf 21kB]",2017-09-29,,True,pdf,https://www.nj.gov/infobank/circular/eocc233.pdf
NJ-CHRISTIE-EO-234,NJ,Christie,234,declaration,,2017-10-06,,False,pdf,https://www.nj.gov/infobank/circular/eocc234.pdf
NJ-CHRISTIE-EO-235,NJ,Christie,235,declaration,,2017-11-06,,False,pdf,https://www.nj.gov/infobank/circular/eocc235.pdf
NJ-CHRISTIE-EO-236,NJ,Christie,236,declaration,,2017-11-14,,False,pdf,https://www.nj.gov/infobank/circular/eocc236.pdf
NJ-CHRISTIE-EO-237,NJ,Christie,237,declaration,,2017-12-31,,False,pdf,https://www.nj.gov/infobank/circular/eocc237.pdf
NJ-CHRISTIE-EO-238,NJ,Christie,238,declaration,Authorizes and empowers the State Authorities to implement the State Emergency Operations Plan and to direct the activation of county and municipal emergency operations plans as necessary. [pdf 22kB],2018-01-04,,True,pdf,https://www.nj.gov/infobank/circular/eocc238.pdf
NJ-CHRISTIE-EO-239,NJ,Christie,239,declaration,,2018-01-08,,False,pdf,https://www.nj.gov/infobank/circular/eocc239.pdf
NJ-CHRISTIE-EO-240,NJ,Christie,240,declaration,,2018-01-11,,False,pdf,https://www.nj.gov/infobank/circular/eocc240.pdf
NJ-CHRISTIE-EO-241,NJ,Christie,241,declaration,,2018-01-12,,False,pdf,https://www.nj.gov/infobank/circular/eocc241.pdf
NJ-CORZINE-EO-1,NJ,Corzine,1,declaration,Requires financial disclosure from an additional 30 boards and 625 individuals.,2006-01-17,,False,html,https://www.nj.gov/infobank/circular/eojsc1.htm
NJ-CORZINE-EO-2,NJ,Corzine,2,declaration,,2006-02-03,,False,html,https://www.nj.gov/infobank/circular/eojsc2.htm
NJ-CORZINE-EO-3,NJ,Corzine,3,declaration,Creates the position of Special Counsel to the Governor for School Construction,2006-02-07,,False,html,https://www.nj.gov/infobank/circular/eojsc3.htm
NJ-CORZINE-EO-4,NJ,Corzine,4,declaration,,2006-03-16,,False,html,https://www.nj.gov/infobank/circular/eojsc4.htm
NJ-CORZINE-EO-5,NJ,Corzine,5,declaration,Creates the Office of Homeland Security and Preparedness,2006-03-16,,False,html,https://www.nj.gov/infobank/circular/eojsc5.htm
NJ-CORZINE-EO-6,NJ,Corzine,6,declaration,,2006-03-25,,False,html,https://www.nj.gov/infobank/circular/eojsc6.htm
NJ-CORZINE-EO-7,NJ,Corzine,7,termination,Amends Executive Order No. 24 (2002) and rescinds Executive Order No. 47 (2002),2006-03-24,,False,html,https://www.nj.gov/infobank/circular/eojsc7.htm
NJ-CORZINE-EO-8,NJ,Corzine,8,declaration,,2006-04-12,,False,html,https://www.nj.gov/infobank/circular/eojsc8.htm
NJ-CORZINE-EO-9,NJ,Corzine,9,declaration,Establishes the New Jersey Commission on Government Efficiency and Reform.,2006-04-07,,False,html,https://www.nj.gov/infobank/circular/eojsc9.htm
NJ-CORZINE-EO-10,NJ,Corzine,10,declaration,,2006-04-18,,False,html,https://www.nj.gov/infobank/circular/eojsc10.htm
NJ-CORZINE-EO-11,NJ,Corzine,11,declaration,Creates within the Department of Treasury the position of Director of Energy Savings.,2006-04-22,,False,html,https://www.nj.gov/infobank/circular/eojsc11.htm
NJ-CORZINE-EO-12,NJ,Corzine,12,declaration,,2006-05-13,,False,html,https://www.nj.gov/infobank/circular/eojsc12.htm
NJ-CORZINE-EO-13,NJ,Corzine,13,declaration,,2006-05-17,,False,html,https://www.nj.gov/infobank/circular/eojsc13.htm
NJ-CORZINE-EO-14,NJ,Corzine,14,termination,Rescinds Executive Order No. 65 (2005) and amends Executive Order No. 1 (2006),2006-05-12,,False,html,https://www.nj.gov/infobank/circular/eojsc14.htm
NJ-CORZINE-EO-15,NJ,Corzine,15,declaration,,2006-05-31,,False,html,https://www.nj.gov/infobank/circular/eojsc15.htm
NJ-CORZINE-EO-16,NJ,Corzine,16,declaration,Declares a State of Emergency presently exists throughout the State of New Jersey.,2006-06-28,2006-07-10,True,html,https://www.nj.gov/infobank/circular/eojsc16.htm
NJ-CORZINE-EO-17,NJ,Corzine,17,declaration,Orders Shutdown of State Government.,2006-07-01,,False,html,https://www.nj.gov/infobank/circular/eojsc17.htm
NJ-CORZINE-EO-18,NJ,Corzine,18,declaration,Calls for a Special Legislative Session.,2006-07-03,,False,html,https://www.nj.gov/infobank/circular/eojsc18.htm
NJ-CORZINE-EO-19,NJ,Corzine,19,termination,"Rescinds Paragraphs 8, 9, and 16 of Executive Order No. 17 (2006).",2006-07-08,,False,html,https://www.nj.gov/infobank/circular/eojsc19.htm
NJ-CORZINE-EO-20,NJ,Corzine,20,termination,Terminates Executive Order #16 (2006).,2006-07-10,,True,html,https://www.nj.gov/infobank/circular/eojsc20.htm
NJ-CORZINE-EO-21,NJ,Corzine,21,declaration,,2006-07-12,,False,html,https://www.nj.gov/infobank/circular/eojsc21.htm
NJ-CORZINE-EO-22,NJ,Corzine,22,declaration,,2006-08-01,,False,html,https://www.nj.gov/infobank/circular/eojsc22.htm
NJ-CORZINE-EO-23,NJ,Corzine,23,declaration,"Orders and directs the Commissioner of the New Jersey Department of Human Services (DHS) or his/her designee, or if applicable the Commissioner of the Department of Children and Families or his/her designee, on behalf of the State of New Jersey, shall meet in good faith with the CCWU, as the recognized exclusive majority representative of all registered and approved family child care providers, for the purpose of entering into a written agreement regarding reimbursement rates, payment procedures, benefits, health and safety conditions and any other matters that would improve recruitment and retention of qualified family child care providers and the quality of the programs they provide.",2006-08-02,,False,html,https://www.nj.gov/infobank/circular/eojsc23.htm
NJ-CORZINE-EO-24,NJ,Corzine,24,declaration,Establishes the New Jersey Committee on Native American Community Affairs.,2006-08-04,,False,html,https://www.nj.gov/infobank/circular/eojsc24.htm
NJ-CORZINE-EO-25,NJ,Corzine,25,declaration,Orders and directs the Public Advocate to monitor and enforce the new legislation (A-804/S-192) that authorizes competitive system-wide cable franchises.,2006-08-04,,False,html,https://www.nj.gov/infobank/circular/eojsc25.htm
NJ-CORZINE-EO-26,NJ,Corzine,26,declaration,,2006-08-12,,False,html,https://www.nj.gov/infobank/circular/eojsc26.htm
NJ-CORZINE-EO-27,NJ,Corzine,27,extension,Continues the Council established by Executive Order No. 94 (1993).,2006-08-17,,False,html,https://www.nj.gov/infobank/circular/eojsc27.htm
NJ-CORZINE-EO-28,NJ,Corzine,28,declaration,,2006-08-23,,False,html,https://www.nj.gov/infobank/circular/eojsc28.htm
NJ-CORZINE-EO-29,NJ,Corzine,29,declaration,Establishes an Advisory Committee on Police Standards.,2006-08-23,,False,html,https://www.nj.gov/infobank/circular/eojsc29.htm
NJ-CORZINE-EO-30,NJ,Corzine,30,declaration,Establishes the New Jersey Economic Growth Council.,2006-09-07,,False,html,https://www.nj.gov/infobank/circular/eojsc30.htm
NJ-CORZINE-EO-31,NJ,Corzine,31,declaration,,2006-09-11,,False,html,https://www.nj.gov/infobank/circular/eojsc31.htm
NJ-CORZINE-EO-32,NJ,Corzine,32,declaration,,2006-09-14,,False,html,https://www.nj.gov/infobank/circular/eojsc32.htm
NJ-CORZINE-EO-33,NJ,Corzine,33,declaration,,2006-09-15,,False,html,https://www.nj.gov/infobank/circular/eojsc33.htm
NJ-CORZINE-EO-34,NJ,Corzine,34,declaration,Establishes the Division of Minority and Women Business Development,2006-09-15,,False,html,https://www.nj.gov/infobank/circular/eojsc34.htm
NJ-CORZINE-EO-35,NJ,Corzine,35,amendment,Modifies the Governor's School Board of Overseers,2006-09-22,,False,html,https://www.nj.gov/infobank/circular/eojsc35.htm
NJ-CORZINE-EO-36,NJ,Corzine,36,declaration,Establishes a Judicial Advisory Panel who will review the background and abilities of potential nominees to the judiciary.,2006-09-22,,False,html,https://www.nj.gov/infobank/circular/eojsc36.htm
NJ-CORZINE-EO-37,NJ,Corzine,37,declaration,Orders and directs the Governor’s Office to conduct periodic policy coordination meetings with the executive directors and chairs of the State authorities.,2006-09-26,,False,html,https://www.nj.gov/infobank/circular/eojsc37.htm
NJ-CORZINE-EO-38,NJ,Corzine,38,declaration,,2006-10-11,,False,html,https://www.nj.gov/infobank/circular/eojsc38.htm
NJ-CORZINE-EO-39,NJ,Corzine,39,declaration,Establishes the Commission on Rationalizing New Jersey’s Health Care Resources,2006-10-12,,False,html,https://www.nj.gov/infobank/circular/eojsc39.htm
NJ-CORZINE-EO-40,NJ,Corzine,40,declaration,,2006-11-02,,False,html,https://www.nj.gov/infobank/circular/eojsc40.htm
NJ-CORZINE-EO-41,NJ,Corzine,41,declaration,,2006-11-24,,False,html,https://www.nj.gov/infobank/circular/eojsc41.htm
NJ-CORZINE-EO-42,NJ,Corzine,42,declaration,"Establishes State of New Jersey Technology Governing Board. This Board shall be responsible for setting the overall direction, standards, and priorities for the information technology community in the executive branch of State government and for reviewing and approving the annual budget request of the Office of Information Technology (OIT).",2006-11-20,,False,html,https://www.nj.gov/infobank/circular/eojsc42.htm
NJ-CORZINE-EO-43,NJ,Corzine,43,declaration,,2006-12-01,,False,html,https://www.nj.gov/infobank/circular/eojsc43.htm
NJ-CORZINE-EO-44,NJ,Corzine,44,declaration,,2006-12-08,,False,html,https://www.nj.gov/infobank/circular/eojsc44.htm
NJ-CORZINE-EO-45,NJ,Corzine,45,declaration,Expands the number of public members on the World War II Memorial Commission,2006-12-08,,False,html,https://www.nj.gov/infobank/circular/eojsc45.htm
NJ-CORZINE-EO-46,NJ,Corzine,46,declaration,,2006-12-26,,False,html,https://www.nj.gov/infobank/circular/eojsc46.htm
NJ-CORZINE-EO-47,NJ,Corzine,47,declaration,"Orders the flag of the United States of America and the flag of the State of New Jersey shall be flown at half-staff at all State departments, offices, agencies and instrumentalities during appropriate hours for a period of 30 days from the day of his death in recognition and mourning of the passing of President Gerald R. Ford.",2006-12-27,2006-03-24,False,html,https://www.nj.gov/infobank/circular/eojsc47.htm
NJ-CORZINE-EO-48,NJ,Corzine,48,declaration,,2007-01-05,,False,html,https://www.nj.gov/infobank/circular/eojsc48.htm
NJ-CORZINE-EO-49,NJ,Corzine,49,declaration,,2012-01-01,,False,html,https://www.nj.gov/infobank/circular/eojsc49.htm
NJ-CORZINE-EO-50,NJ,Corzine,50,extension,"Establishes the Office of Economic Growth, which currently operates as a unit within the Governor’s Office, and its functions, powers, duties and personnel are hereby continued and allocated to the Department of the Treasury. Notwithstanding this allocation the Office shall be in but not of the Department and shall be independent of any supervision and control by the Department.",2007-01-05,,False,html,https://www.nj.gov/infobank/circular/eojsc50.htm
NJ-CORZINE-EO-51,NJ,Corzine,51,declaration,"Orders and directs the Appointments Office, in cooperation with the Office of Information Technology, establish and maintain an interactive electronic database containing, to the extent practicable, detailed information regarding the mission and membership of the various active State boards, authorities, commissions, and other public bodies.",2007-01-29,,False,html,https://www.nj.gov/infobank/circular/eojsc51.htm
NJ-CORZINE-EO-52,NJ,Corzine,52,extension,"Orders and directs each department of State Government shall, during the month of December of each calendar year, report to the Governor’s Office of Appointments as to whether or not boards within its jurisdiction should be eliminated, continued, or consolidated.",2007-01-29,,False,html,https://www.nj.gov/infobank/circular/eojsc52.htm
NJ-CORZINE-EO-53,NJ,Corzine,53,declaration,,2007-02-02,,False,html,https://www.nj.gov/infobank/circular/eojsc53.htm
NJ-CORZINE-EO-54,NJ,Corzine,54,declaration,Establishes statewide greenhouse gas emissions reduction targets for New Jersey,2007-02-13,,False,html,https://www.nj.gov/infobank/circular/eojsc54.htm
NJ-CORZINE-EO-55,NJ,Corzine,55,declaration,,2007-02-16,,False,html,https://www.nj.gov/infobank/circular/eojsc55.htm
NJ-CORZINE-EO-56,NJ,Corzine,56,declaration,,2007-03-02,,False,html,https://www.nj.gov/infobank/circular/eojsc56.htm
NJ-CORZINE-EO-57,NJ,Corzine,57,declaration,,2007-03-09,,False,html,https://www.nj.gov/infobank/circular/eojsc57.htm
NJ-CORZINE-EO-58,NJ,Corzine,58,declaration,,2007-03-10,,False,html,https://www.nj.gov/infobank/circular/eojsc58.htm
NJ-CORZINE-EO-59,NJ,Corzine,59,declaration,,2007-03-19,,False,html,https://www.nj.gov/infobank/circular/eojsc59.htm
NJ-CORZINE-EO-60,NJ,Corzine,60,declaration,,2007-03-28,,False,html,https://www.nj.gov/infobank/circular/eojsc60.htm
NJ-CORZINE-EO-61,NJ,Corzine,61,declaration,,2007-04-11,,False,html,https://www.nj.gov/infobank/circular/eojsc61.htm
NJ-CORZINE-EO-62,NJ,Corzine,62,declaration,,2007-04-12,,False,html,https://www.nj.gov/infobank/circular/eojsc62.htm
NJ-CORZINE-EO-63,NJ,Corzine,63,declaration,,2007-04-13,,False,html,https://www.nj.gov/infobank/circular/eojsc63.htm
NJ-CORZINE-EO-64,NJ,Corzine,64,declaration,Declares a State of Emergency presently exists throughout the State of New Jersey.,2007-04-16,2007-05-01,True,html,https://www.nj.gov/infobank/circular/eojsc_codey64.htm
NJ-CORZINE-EO-65,NJ,Corzine,65,declaration,,2007-04-20,2006-05-12,False,html,https://www.nj.gov/infobank/circular/eojsc_codey65.htm
NJ-CORZINE-EO-66,NJ,Corzine,66,termination,Terminates State of Emergency,2007-05-01,,True,html,https://www.nj.gov/infobank/circular/eojsc_codey66.htm
NJ-CORZINE-EO-67,NJ,Corzine,67,declaration,,2007-05-15,,False,html,https://www.nj.gov/infobank/circular/eojsc67.htm
NJ-CORZINE-EO-68,NJ,Corzine,68,declaration,,2007-05-16,,False,html,https://www.nj.gov/infobank/circular/eojsc68.htm
NJ-CORZINE-EO-69,NJ,Corzine,69,declaration,,2007-05-18,,False,html,https://www.nj.gov/infobank/circular/eojsc69.htm
NJ-CORZINE-EO-70,NJ,Corzine,70,declaration,,2007-06-06,,False,html,https://www.nj.gov/infobank/circular/eojsc70.htm
NJ-CORZINE-EO-71,NJ,Corzine,71,declaration,,2007-06-25,,False,html,https://www.nj.gov/infobank/circular/eojsc71.htm
NJ-CORZINE-EO-72,NJ,Corzine,72,declaration,,2007-06-27,,False,html,https://www.nj.gov/infobank/circular/eojsc72.htm
NJ-CORZINE-EO-73,NJ,Corzine,73,declaration,,2007-06-29,,False,html,https://www.nj.gov/infobank/circular/eojsc73.htm
NJ-CORZINE-EO-74,NJ,Corzine,74,declaration,,2007-06-29,,False,html,https://www.nj.gov/infobank/circular/eojsc74.htm
NJ-CORZINE-EO-75,NJ,Corzine,75,declaration,,2007-07-03,,False,html,https://www.nj.gov/infobank/circular/eojsc75.htm
NJ-CORZINE-EO-76,NJ,Corzine,76,declaration,,2007-07-20,,False,html,https://www.nj.gov/infobank/circular/eojsc76.htm
NJ-CORZINE-EO-77,NJ,Corzine,77,declaration,,2007-08-06,,False,html,https://www.nj.gov/infobank/circular/eojsc77.htm
NJ-CORZINE-EO-78,NJ,Corzine,78,declaration,Establishes the Governor’s Blue Ribbon Advisory Panel on Immigrant Policy.,2007-08-06,,False,html,https://www.nj.gov/infobank/circular/eojsc78.htm
NJ-CORZINE-EO-79,NJ,Corzine,79,declaration,,2007-08-23,,False,html,https://www.nj.gov/infobank/circular/eojsc79.htm
NJ-CORZINE-EO-80,NJ,Corzine,80,declaration,,2007-08-30,,False,html,https://www.nj.gov/infobank/circular/eojsc_codey80.htm
NJ-CORZINE-EO-81,NJ,Corzine,81,declaration,,2007-09-04,,False,html,https://www.nj.gov/infobank/circular/eojsc81.htm
NJ-CORZINE-EO-82,NJ,Corzine,82,declaration,,2007-09-20,,False,html,https://www.nj.gov/infobank/circular/eojsc_codey82.htm
NJ-CORZINE-EO-83,NJ,Corzine,83,declaration,,2007-09-24,,False,html,https://www.nj.gov/infobank/circular/eojsc83.htm
NJ-CORZINE-EO-84,NJ,Corzine,84,declaration,,2007-09-26,,False,html,https://www.nj.gov/infobank/circular/eojsc84.htm
NJ-CORZINE-EO-85,NJ,Corzine,85,declaration,,2007-09-28,,False,html,https://www.nj.gov/infobank/circular/eojsc85.htm
NJ-CORZINE-EO-86,NJ,Corzine,86,declaration,Orders and directs prevailing wage requirements for contractors who provide building services for State-leased government buildings.,2007-09-27,,False,html,https://www.nj.gov/infobank/circular/eojsc86.htm
NJ-CORZINE-EO-87,NJ,Corzine,87,declaration,Establishes in the Department of Human Services the New Jersey Council on Access and Mobility.,2007-10-26,,False,html,https://www.nj.gov/infobank/circular/eojsc87.htm
NJ-CORZINE-EO-88,NJ,Corzine,88,declaration,,2007-11-28,,False,html,https://www.nj.gov/infobank/circular/eojsc88.htm
NJ-CORZINE-EO-89,NJ,Corzine,89,declaration,,2007-11-30,,False,html,https://www.nj.gov/infobank/circular/eojsc89.htm
NJ-CORZINE-EO-90,NJ,Corzine,90,declaration,,2007-12-05,,False,html,https://www.nj.gov/infobank/circular/eojsc90.htm
NJ-CORZINE-EO-91,NJ,Corzine,91,amendment,Amends the Governor's Blue Ribbon Advisory Panel on Immigrant Policy.,2007-12-10,,False,html,https://www.nj.gov/infobank/circular/eojsc91.htm
NJ-CORZINE-EO-92,NJ,Corzine,92,declaration,,2007-12-14,,False,html,https://www.nj.gov/infobank/circular/eojsc92.htm
NJ-CORZINE-EO-93,NJ,Corzine,93,declaration,,2008-01-14,,False,html,https://www.nj.gov/infobank/circular/eojsc93.htm
NJ-CORZINE-EO-94,NJ,Corzine,94,declaration,,2008-01-18,,False,html,https://www.nj.gov/infobank/circular/eojsc94.htm
NJ-CORZINE-EO-95,NJ,Corzine,95,declaration,,2008-01-23,,False,html,https://www.nj.gov/infobank/circular/eojsc95.htm
NJ-CORZINE-EO-96,NJ,Corzine,96,declaration,Creates the Governor's Advisory Commission on Construction Industry Independent Contractor Reform,2008-01-18,,False,html,https://www.nj.gov/infobank/circular/eojsc96.htm
NJ-CORZINE-EO-97,NJ,Corzine,97,declaration,Orders and directs the Representation of Community Care Providers for Developmentally Disabled Adults,2008-03-05,,False,html,https://www.nj.gov/infobank/circular/eojsc97.htm
NJ-CORZINE-EO-98,NJ,Corzine,98,declaration,,2008-03-13,,False,html,https://www.nj.gov/infobank/circular/eojsc98.htm
NJ-CORZINE-EO-99,NJ,Corzine,99,declaration,,2008-03-31,,False,html,https://www.nj.gov/infobank/circular/eojsc99.htm
NJ-CORZINE-EO-100,NJ,Corzine,100,declaration,"Orders and directs the Department of Health and Senior Services shall, within 60 days, review its current lead standards.",2008-04-29,,False,html,https://www.nj.gov/infobank/circular/eojsc100.htm
NJ-CORZINE-EO-101,NJ,Corzine,101,declaration,,2008-05-01,,False,html,https://www.nj.gov/infobank/circular/eojsc101.htm
NJ-CORZINE-EO-102,NJ,Corzine,102,declaration,,2008-07-02,,False,html,https://www.nj.gov/infobank/circular/eojsc102.htm
NJ-CORZINE-EO-103,NJ,Corzine,103,declaration,Orders and directs the prohibiting the submission of a proposed state budget that relies on one-shot revenues and is not balanced with recurring revenues.,2008-06-30,,False,html,https://www.nj.gov/infobank/circular/eojsc103.htm
NJ-CORZINE-EO-104,NJ,Corzine,104,declaration,,2008-07-03,,False,html,https://www.nj.gov/infobank/circular/eojsc104.htm
NJ-CORZINE-EO-105,NJ,Corzine,105,declaration,,2008-07-07,,False,html,https://www.nj.gov/infobank/circular/eojsc105.htm
NJ-CORZINE-EO-106,NJ,Corzine,106,declaration,,2008-07-08,,False,html,https://www.nj.gov/infobank/circular/eojsc106.htm
NJ-CORZINE-EO-107,NJ,Corzine,107,declaration,,2008-07-22,,False,html,https://www.nj.gov/infobank/circular/eojsc107.htm
NJ-CORZINE-EO-108,NJ,Corzine,108,declaration,,2008-07-25,,False,html,https://www.nj.gov/infobank/circular/eojsc_roberts108.htm
NJ-CORZINE-EO-109,NJ,Corzine,109,declaration,"Designates The New Jersey Housing and Mortgage Finance Agency as the agency that shall assume the rights, responsibilities, and powers necessary to implement the homeless assistance requirement of the Defense Base Closure and Realignment Act.",2008-08-20,,False,html,https://www.nj.gov/infobank/circular/eojsc109.htm
NJ-CORZINE-EO-110,NJ,Corzine,110,declaration,,2008-08-28,,False,html,https://www.nj.gov/infobank/circular/eojsc_milgram110.htm
NJ-CORZINE-EO-111,NJ,Corzine,111,declaration,Declares a State of Emergency exists for the specific purpose of activating the Emergency Management Assistance Compact to coordinate multi-state mutual aid to the states of Louisiana and Mississippi,2008-08-31,2008-09-04,True,html,https://www.nj.gov/infobank/circular/eojsc_codey111.htm
NJ-CORZINE-EO-112,NJ,Corzine,112,declaration,,2008-09-10,,False,html,https://www.nj.gov/infobank/circular/eojsc112.htm
