declaration_id,eo_number,governor,event_description,date_signed,archive_record_url,BEGIN_DATE_TIME,END_DATE_TIME,CZ_TYPE,area_type,CZ_FIPS,CZ_NAME,EVENT_TYPE,MAGNITUDE,MAGNITUDE_TYPE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,EPISODE_NARRATIVE,EVENT_NARRATIVE
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-16 14:00:00,2015-02-17 04:00:00,Z,NWS forecast zone,83,NEW KENT,Winter Storm,,,0,0,0.00K,0.00K,Department of Highways,"Low pressure moving from the Southern Plains east northeast and off the Mid Atlantic Coast produced between four inches and nine inches of snow across central, south central and eastern Virginia from Monday afternoon, February 16th through early Tuesday morning, February 17th.",Snowfall amounts were generally between four inches and seven inches across the county. New Kent reported 6.5 inches of snow. Providence Forge reported 5.3 inches of snow. Lanexa reported 5.0 inches of snow.
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-16 16:00:00,2015-02-17 04:00:00,Z,NWS forecast zone,94,NEWPORT NEWS,Winter Storm,,,0,0,0.00K,0.00K,Trained Spotter,"Low pressure moving from the Southern Plains east northeast and off the Mid Atlantic Coast produced between four inches and nine inches of snow across central, south central and eastern Virginia from Monday afternoon, February 16th through early Tuesday morning, February 17th.",Snowfall amounts were generally between four inches and six inches across the county. Newport News reported 6.0 inches of snow.
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-16 16:00:00,2015-02-17 04:00:00,Z,NWS forecast zone,95,NORFOLK,Winter Storm,,,0,0,0.00K,0.00K,Amateur Radio,"Low pressure moving from the Southern Plains east northeast and off the Mid Atlantic Coast produced between four inches and seven inches of snow across eastern and southeast Virginia from Monday afternoon, February 16th through early Tuesday morning, February 17th.",Snowfall amounts were generally between three inches and five inches across the county. There was also a light accumulation of ice. Portsmouth reported 5.0 inches of snow. Norfolk reported 4.5 inches of snow.
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-16 17:00:00,2015-02-17 04:00:00,Z,NWS forecast zone,100,NORTHAMPTON,Winter Storm,,,0,0,0.00K,0.00K,Emergency Manager,"Low pressure moving from the Southern Plains east northeast and off the Mid Atlantic Coast produced between four inches and seven inches of snow across eastern and southeast Virginia from Monday afternoon, February 16th through early Tuesday morning, February 17th.",Snowfall amounts were generally between three inches and five inches across the county. Seaview reported 4.0 inches of snow.
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-16 14:00:00,2015-02-17 04:00:00,Z,NWS forecast zone,501,NORTHERN FAUQUIER,Winter Weather,,,0,0,,,Trained Spotter,"A surface low formed over Texas, then quickly moved east during the day and overnight, pushing off the Carolina coast by the morning of the 17th. A very cold airmass in place from retreating Arctic high pressure resulted in higher than average snow ratios, between 12:1 and 15:1. Central Virginia received the highest amounts, with lower amounts to the north and west.",Snow totals between 3.0 and 4.5 inches was reported around the county.
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-14 18:00:00,2015-02-16 08:00:00,Z,NWS forecast zone,507,NORTHERN VIRGINIA BLUE RIDGE,Extreme Cold/Wind Chill,,,0,0,,,AWOS,"Strong Arctic high pressure built in across the region in the wake of a cold front, resulting in multiple days of sub-zero wind chills across mainly the higher elevations of the Blue Ridges in Virginia.",Combination of winds and temperatures measured at multiple AWOS resulted in wind chills of -25 degrees.
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-14 22:00:00,2015-02-15 02:35:00,Z,NWS forecast zone,507,NORTHERN VIRGINIA BLUE RIDGE,High Wind,56.0,MG,0,0,,,Mesonet,Strong gradient winds formed as a resulting of a tight pressure gradient between low pressure near New England and high pressure building in from the Midwest.,Gusts between 60 and 70 mph were reported in surrounding areas.
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-16 12:00:00,2015-02-17 04:00:00,Z,NWS forecast zone,507,NORTHERN VIRGINIA BLUE RIDGE,Winter Storm,,,0,0,,,Trained Spotter,"A surface low formed over Texas, then quickly moved east during the day and overnight, pushing off the Carolina coast by the morning of the 17th. A very cold airmass in place from retreating Arctic high pressure resulted in higher than average snow ratios, between 12:1 and 15:1. Central Virginia received the highest amounts, with lower amounts to the north and west.",Between 4.0 and 7.5 inches was reported by multiple sources in surrounding areas.
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-16 15:00:00,2015-02-17 04:00:00,Z,NWS forecast zone,77,NORTHUMBERLAND,Winter Storm,,,0,0,0.00K,0.00K,Department of Highways,"Low pressure moving from the Southern Plains east northeast and off the Mid Atlantic Coast produced between four inches and nine inches of snow across central, south central and eastern Virginia from Monday afternoon, February 16th through early Tuesday morning, February 17th.",Snowfall amounts were generally between four inches and eight inches across the county. Heathsville reported 7.5 inches of snow. Lewisetta reported 4.5 inches of snow.
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-16 13:00:00,2015-02-17 04:00:00,Z,NWS forecast zone,67,NOTTOWAY,Winter Storm,,,0,0,0.00K,0.00K,Broadcast Media,"Low pressure moving from the Southern Plains east northeast and off the Mid Atlantic Coast produced between four inches and nine inches of snow across central, south central and eastern Virginia from Monday afternoon, February 16th through early Tuesday morning, February 17th.",Snowfall amounts were generally between five inches and eight inches across the county. Crewe reported 8.0 inches of snow. Nottoway reported 6.0 inches of snow.
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-16 12:00:00,2015-02-17 04:00:00,Z,NWS forecast zone,50,ORANGE,Winter Storm,,,0,0,,,Trained Spotter,"A surface low formed over Texas, then quickly moved east during the day and overnight, pushing off the Carolina coast by the morning of the 17th. A very cold airmass in place from retreating Arctic high pressure resulted in higher than average snow ratios, between 12:1 and 15:1. Central Virginia received the highest amounts, with lower amounts to the north and west.",Between 5.0 and 7.0 inches was reported by multiple sources in the county and surrounding areas.
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-16 12:00:00,2015-02-17 02:00:00,Z,NWS forecast zone,29,PAGE,Winter Weather,,,0,0,,,Trained Spotter,"A surface low formed over Texas, then quickly moved east during the day and overnight, pushing off the Carolina coast by the morning of the 17th. A very cold airmass in place from retreating Arctic high pressure resulted in higher than average snow ratios, between 12:1 and 15:1. Central Virginia received the highest amounts, with lower amounts to the north and west.",Snow totals between 3.0 and 4.5 inches was reported around the county.
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-14 18:00:00,2015-02-15 06:00:00,Z,NWS forecast zone,32,PATRICK,High Wind,50.0,EG,0,0,5.00K,0.00K,911 Call Center,"A very strong Arctic cold front plunged southward through the region during the afternoon and evening of the 14th.  Very strong northwest winds of 25 to 40 mph with gusts of 50 to 62 mph were noted across much of the forecast area behind the front.  These strong winds blew down dozens of trees and power lines across the region.  Numerous power outages were observed.  The Virginia Department of Emergency Management reported that there were over three thousand Dominion Power Customers without electric power in the Shenandoah Valley, Western Piedmont, and Southside Virginia area, while Appalachian Electric Power Company reported that it had over 8500 customers without electric power at the height of the outages from wind damage to power lines.",The Patrick County 911 Center reported that several trees were blown down at various locations throughout the county.
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-16 10:00:00,2015-02-17 12:00:00,Z,NWS forecast zone,32,PATRICK,Winter Storm,,,0,0,0.00K,0.00K,Public,"Immediately on the heels of the intense Arctic outbreak that spread into the region on the 14th and 15th came the most significant snow storm to affect the region since February 12th and 13th of 2014.  The snow storm was the result of a strong upper-level disturbance tracking from the central U.S. into the eastern U.S. on top of the bitterly cold Arctic air mass.  A surface low pressure area tracked across the southeast states to off the North Carolina coast, a fairly typical scenario for bigger snowfall events in our area.  Temperatures had little to no time to recover at all from the bitterly cold temperatures of the 15th.  As snow spread into the region during the late morning and early afternoon hours of the 16th, temperatures were only in the upper teens to lower 20s across the region and fell back into the 10 to 20 degree range across much of the region during the heavier snow.  Snowfall amounts were significant in many areas, ranging from 3 to 4 inches across the Piedmont, where some sleet mixed in during the later part of the event, to 8 to 11 inches across the New River Valley, Greenbrier Valley, and Tazewell county in far southwest Virginia.  In addition to the snow storm, the extended period of extreme cold preceding and following this event caused many ponds to ice over.  A 51-year old female died when she fell into an ice covered pond in Pittsylvania County while trying to feed ducks.  Her husband was also rescued from the frozen waters, but without injury.  In Blacksburg, two children had to be rescued from an ice-covered pond.  There were also a vehicle-related death during the snow storm on Interstate 81 in Wythe county where a vehicle ran off the right side of the road into the median and overturned, killing the driver.  There were 53 vehicle accidents and 121 disabled vehicles during the height of the snow storm.||Here are the snowfall amounts from the southwest and south central Virginia counties within our forecast area:||Alleghany County - 8.5 inches 4E of Covington to 6.5 inches at Covington,|Amherst County - 7.0 inches 2W of Elon and 3SW of Lowesville,|Appomattox County - 9.0 inches at Stonewall to 7.0 inches 2NW of Oakville,|Bath County - 8.0 inches at Mountain Grove to 5.0 inches at Williamsville,|Bedford County - 9.5 inches at Forest to 7.0 inches just southeast of Big Island,|Bland County - 7.0 inches 3SSE or Suiter and Bland to 5.2 inches 3SW of Long Spur,|Botetourt County - 10.0 inches at Laymantown to 8.0 inches just east-northeast of Cloverdale,|Buckingham County - 8.0 inches of snow at Cumberland,|Campbell County - 9.0 inches 4NNE of Rustburg to 7.2 inches at the Lynchburg Airport,|Carroll County - 6.0 inches at Hillsville to 4.0 inches 2NNE of Galax/Hillsville Airport,|Charlotte County - 6.2 inches at Charlotte Court House to 4.5 inches at Saxe,|Craig County - 7.0 inches of snow in New Castle to 6.0 inches of snow 4W of New Castle,|Floyd County - 6.0 inches 1SE of Simpsons to 3.0 inches 2SE of Willis,|Franklin County - 8.0 inches 4SSW of Moneta to 5.0 inches at Rocky Mount,|Giles County - 9.7 inches 2SE of Mountain Lake (elevation 4000 feet) to 7.5 inches 2E of Pearisburg,|Grayson County - 6.0 inches 5NW of Baywood to 3.0 inches 3W of Baywood,|Halifax County - 5.9 inches at South Boston to 3.0 inches at Clover,|Henry County - 4.0 inches at Mountain Valley,|Montgomery County - 9.5 inches 5NNE of Blacksburg (Brush Mountain) and 1E of Shawsville to 6.0 inches 3E of Pilot,|Patrick County - 5.5 inches 4ESE of Buffalo Ridge,|Pittsylvania County - 5.0 inches at Pittsville to 2.0 inches at Danville,|Pulaski County - 6.0 inches from Draper to Snowville,|Rockbridge County - 6.4 inches 3SW of Rockbridge Baths to 8.0 inches at Buena Vista,|Roanoke County - 9.0 inches 4NW Roanoke Airport and Salem to 7.5 inches 1ESE of Roanoke Airport,|Smyth County - 7.0 inches at Chilhowie to 4.8 inches 1N of Marion,|Tazewell County - 11.0 inches at Burkes Garden and Richlands|Wythe County - 5.2 inches 1WNW Gunton Park to 3.0 inches 2WSW Wytheville.",The public measured 6.0 inches of snow in Critz while a trained spotter measured 5.5 inches of snow in Buffalo Ridge.
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-16 11:00:00,2015-02-17 12:00:00,Z,NWS forecast zone,44,PITTSYLVANIA,Winter Storm,,,0,0,0.00K,0.00K,Storm Chaser,"Immediately on the heels of the intense Arctic outbreak that spread into the region on the 14th and 15th came the most significant snow storm to affect the region since February 12th and 13th of 2014.  The snow storm was the result of a strong upper-level disturbance tracking from the central U.S. into the eastern U.S. on top of the bitterly cold Arctic air mass.  A surface low pressure area tracked across the southeast states to off the North Carolina coast, a fairly typical scenario for bigger snowfall events in our area.  Temperatures had little to no time to recover at all from the bitterly cold temperatures of the 15th.  As snow spread into the region during the late morning and early afternoon hours of the 16th, temperatures were only in the upper teens to lower 20s across the region and fell back into the 10 to 20 degree range across much of the region during the heavier snow.  Snowfall amounts were significant in many areas, ranging from 3 to 4 inches across the Piedmont, where some sleet mixed in during the later part of the event, to 8 to 11 inches across the New River Valley, Greenbrier Valley, and Tazewell county in far southwest Virginia.  In addition to the snow storm, the extended period of extreme cold preceding and following this event caused many ponds to ice over.  A 51-year old female died when she fell into an ice covered pond in Pittsylvania County while trying to feed ducks.  Her husband was also rescued from the frozen waters, but without injury.  In Blacksburg, two children had to be rescued from an ice-covered pond.  There were also a vehicle-related death during the snow storm on Interstate 81 in Wythe county where a vehicle ran off the right side of the road into the median and overturned, killing the driver.  There were 53 vehicle accidents and 121 disabled vehicles during the height of the snow storm.||Here are the snowfall amounts from the southwest and south central Virginia counties within our forecast area:||Alleghany County - 8.5 inches 4E of Covington to 6.5 inches at Covington,|Amherst County - 7.0 inches 2W of Elon and 3SW of Lowesville,|Appomattox County - 9.0 inches at Stonewall to 7.0 inches 2NW of Oakville,|Bath County - 8.0 inches at Mountain Grove to 5.0 inches at Williamsville,|Bedford County - 9.5 inches at Forest to 7.0 inches just southeast of Big Island,|Bland County - 7.0 inches 3SSE or Suiter and Bland to 5.2 inches 3SW of Long Spur,|Botetourt County - 10.0 inches at Laymantown to 8.0 inches just east-northeast of Cloverdale,|Buckingham County - 8.0 inches of snow at Cumberland,|Campbell County - 9.0 inches 4NNE of Rustburg to 7.2 inches at the Lynchburg Airport,|Carroll County - 6.0 inches at Hillsville to 4.0 inches 2NNE of Galax/Hillsville Airport,|Charlotte County - 6.2 inches at Charlotte Court House to 4.5 inches at Saxe,|Craig County - 7.0 inches of snow in New Castle to 6.0 inches of snow 4W of New Castle,|Floyd County - 6.0 inches 1SE of Simpsons to 3.0 inches 2SE of Willis,|Franklin County - 8.0 inches 4SSW of Moneta to 5.0 inches at Rocky Mount,|Giles County - 9.7 inches 2SE of Mountain Lake (elevation 4000 feet) to 7.5 inches 2E of Pearisburg,|Grayson County - 6.0 inches 5NW of Baywood to 3.0 inches 3W of Baywood,|Halifax County - 5.9 inches at South Boston to 3.0 inches at Clover,|Henry County - 4.0 inches at Mountain Valley,|Montgomery County - 9.5 inches 5NNE of Blacksburg (Brush Mountain) and 1E of Shawsville to 6.0 inches 3E of Pilot,|Patrick County - 5.5 inches 4ESE of Buffalo Ridge,|Pittsylvania County - 5.0 inches at Pittsville to 2.0 inches at Danville,|Pulaski County - 6.0 inches from Draper to Snowville,|Rockbridge County - 6.4 inches 3SW of Rockbridge Baths to 8.0 inches at Buena Vista,|Roanoke County - 9.0 inches 4NW Roanoke Airport and Salem to 7.5 inches 1ESE of Roanoke Airport,|Smyth County - 7.0 inches at Chilhowie to 4.8 inches 1N of Marion,|Tazewell County - 11.0 inches at Burkes Garden and Richlands|Wythe County - 5.2 inches 1WNW Gunton Park to 3.0 inches 2WSW Wytheville.","An observer measured 5.0 inches of snow in Pittsville while a spotter measured 4.5 inches of snow 2SE of Motley.  However, across the remainder of the county snowfall amounts were generally 4.0 inches of less, with just 2.0 to 3.0 inches falling in Danville City.  The extended period of extreme cold that preceded this winter storm led indirectly to the death of a 51-year old woman in Danville.  The woman and her husband were feeding the ducks on a pond in Calland when they attempted to step out on the ice covered pond and fell through.  While the man was rescued by Danville emergency response crews, the woman was unresponsive when rescued from the frozen waters of the pond."
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-16 13:00:00,2015-02-17 04:00:00,Z,NWS forecast zone,69,POWHATAN,Winter Storm,,,0,0,0.00K,0.00K,County Official,"Low pressure moving from the Southern Plains east northeast and off the Mid Atlantic Coast produced between four inches and nine inches of snow across central, south central and eastern Virginia from Monday afternoon, February 16th through early Tuesday morning, February 17th.",Snowfall amounts were generally between six inches and nine inches across the county. Powhatan reported 9.0 inches of snow.
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-16 12:00:00,2015-02-17 04:00:00,Z,NWS forecast zone,60,PRINCE EDWARD,Winter Storm,,,0,0,0.00K,0.00K,Public,"Low pressure moving from the Southern Plains east northeast and off the Mid Atlantic Coast produced between four inches and nine inches of snow across central, south central and eastern Virginia from Monday afternoon, February 16th through early Tuesday morning, February 17th.",Snowfall amounts were generally between five inches and eight inches across the county. Hampden Sydney reported 7.0 inches of snow. Prospect reported 6.5 inches of snow.
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-16 14:00:00,2015-02-17 04:00:00,Z,NWS forecast zone,81,PRINCE GEORGE,Winter Storm,,,0,0,0.00K,0.00K,NWS Employee,"Low pressure moving from the Southern Plains east northeast and off the Mid Atlantic Coast produced between four inches and nine inches of snow across central, south central and eastern Virginia from Monday afternoon, February 16th through early Tuesday morning, February 17th.",Snowfall amounts were generally between four inches and six inches across the county. Hopewell reported 6.0 inches of snow. Disputanta (3 NW) reported 5.5 inches of snow. Newville reported 5.0 inches of snow.
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-14 21:56:00,2015-02-14 21:56:00,Z,NWS forecast zone,52,PRINCE WILLIAM,High Wind,50.0,MG,0,0,,,AWOS,Strong gradient winds formed as a resulting of a tight pressure gradient between low pressure near New England and high pressure building in from the Midwest.,A gust of 58 mph was reported at the AWOS at Quantico.
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-16 14:00:00,2015-02-17 04:00:00,Z,NWS forecast zone,52,PRINCE WILLIAM,Winter Storm,,,0,0,,,Trained Spotter,"A surface low formed over Texas, then quickly moved east during the day and overnight, pushing off the Carolina coast by the morning of the 17th. A very cold airmass in place from retreating Arctic high pressure resulted in higher than average snow ratios, between 12:1 and 15:1. Central Virginia received the highest amounts, with lower amounts to the north and west.",Between 5.0 and 7.0 inches was reported by multiple sources in the county and surrounding areas.
VA-MCAULIFFE-EO-38-2015,EO-38,Terry McAuliffe,"Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm (Updated February 24, 2015)",2015-02-16,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829209505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2015-02-16 10:00:00,2015-02-17 12:00:00,Z,NWS forecast zone,13,PULASKI,Winter Storm,,,0,0,0.00K,0.00K,Trained Spotter,"Immediately on the heels of the intense Arctic outbreak that spread into the region on the 14th and 15th came the most significant snow storm to affect the region since February 12th and 13th of 2014.  The snow storm was the result of a strong upper-level disturbance tracking from the central U.S. into the eastern U.S. on top of the bitterly cold Arctic air mass.  A surface low pressure area tracked across the southeast states to off the North Carolina coast, a fairly typical scenario for bigger snowfall events in our area.  Temperatures had little to no time to recover at all from the bitterly cold temperatures of the 15th.  As snow spread into the region during the late morning and early afternoon hours of the 16th, temperatures were only in the upper teens to lower 20s across the region and fell back into the 10 to 20 degree range across much of the region during the heavier snow.  Snowfall amounts were significant in many areas, ranging from 3 to 4 inches across the Piedmont, where some sleet mixed in during the later part of the event, to 8 to 11 inches across the New River Valley, Greenbrier Valley, and Tazewell county in far southwest Virginia.  In addition to the snow storm, the extended period of extreme cold preceding and following this event caused many ponds to ice over.  A 51-year old female died when she fell into an ice covered pond in Pittsylvania County while trying to feed ducks.  Her husband was also rescued from the frozen waters, but without injury.  In Blacksburg, two children had to be rescued from an ice-covered pond.  There were also a vehicle-related death during the snow storm on Interstate 81 in Wythe county where a vehicle ran off the right side of the road into the median and overturned, killing the driver.  There were 53 vehicle accidents and 121 disabled vehicles during the height of the snow storm.||Here are the snowfall amounts from the southwest and south central Virginia counties within our forecast area:||Alleghany County - 8.5 inches 4E of Covington to 6.5 inches at Covington,|Amherst County - 7.0 inches 2W of Elon and 3SW of Lowesville,|Appomattox County - 9.0 inches at Stonewall to 7.0 inches 2NW of Oakville,|Bath County - 8.0 inches at Mountain Grove to 5.0 inches at Williamsville,|Bedford County - 9.5 inches at Forest to 7.0 inches just southeast of Big Island,|Bland County - 7.0 inches 3SSE or Suiter and Bland to 5.2 inches 3SW of Long Spur,|Botetourt County - 10.0 inches at Laymantown to 8.0 inches just east-northeast of Cloverdale,|Buckingham County - 8.0 inches of snow at Cumberland,|Campbell County - 9.0 inches 4NNE of Rustburg to 7.2 inches at the Lynchburg Airport,|Carroll County - 6.0 inches at Hillsville to 4.0 inches 2NNE of Galax/Hillsville Airport,|Charlotte County - 6.2 inches at Charlotte Court House to 4.5 inches at Saxe,|Craig County - 7.0 inches of snow in New Castle to 6.0 inches of snow 4W of New Castle,|Floyd County - 6.0 inches 1SE of Simpsons to 3.0 inches 2SE of Willis,|Franklin County - 8.0 inches 4SSW of Moneta to 5.0 inches at Rocky Mount,|Giles County - 9.7 inches 2SE of Mountain Lake (elevation 4000 feet) to 7.5 inches 2E of Pearisburg,|Grayson County - 6.0 inches 5NW of Baywood to 3.0 inches 3W of Baywood,|Halifax County - 5.9 inches at South Boston to 3.0 inches at Clover,|Henry County - 4.0 inches at Mountain Valley,|Montgomery County - 9.5 inches 5NNE of Blacksburg (Brush Mountain) and 1E of Shawsville to 6.0 inches 3E of Pilot,|Patrick County - 5.5 inches 4ESE of Buffalo Ridge,|Pittsylvania County - 5.0 inches at Pittsville to 2.0 inches at Danville,|Pulaski County - 6.0 inches from Draper to Snowville,|Rockbridge County - 6.4 inches 3SW of Rockbridge Baths to 8.0 inches at Buena Vista,|Roanoke County - 9.0 inches 4NW Roanoke Airport and Salem to 7.5 inches 1ESE of Roanoke Airport,|Smyth County - 7.0 inches at Chilhowie to 4.8 inches 1N of Marion,|Tazewell County - 11.0 inches at Burkes Garden and Richlands|Wythe County - 5.2 inches 1WNW Gunton Park to 3.0 inches 2WSW Wytheville.","A spotter observed 7.0 inches of snow at Draper.  Several other spotters measured snowfall amounts near 6.0 inches in Pulaski, Draper, and Snowville."
