declaration_id,governor,administration,governor_key,collection_id,record_id,document_type,eo_number,year,date_signed,event_description,subject,is_emergency_action,action_type,weather_related,weather_hazards,external_assistance_only,format,archive_record_url,document_url,source
VA-MCAULIFFE-EO-60-2016,Terry McAuliffe,2014-2018,mcauliffe,81116276810005756,alma9917829202505756,Executive Order,EO-60,2016,2016-10-06,Executive Order 60 (2016) Declaration of a State of Emergency for the Commonwealth of Virginia in Support of States Affected by Hurricane Matthew,Declaration of a State of Emergency for the Commonwealth of Virginia in Support of States Affected by Hurricane Matthew,True,declaration,True,hurricane,True,3 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829202505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE2565305,Library of Virginia Executive Orders Digital Collection
VA-MCAULIFFE-EO-76-2018,Terry McAuliffe,2014-2018,mcauliffe,81116276810005756,alma9917829200405756,Executive Order,EO-76,2018,2018-01-03,Executive Order 76 (2018) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Severe Winter Weather,Declaration of a State of Emergency for the Commonwealth of Virginia Due to Severe Winter Weather,True,declaration,True,winter weather,False,5 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829200405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE2564663,Library of Virginia Executive Orders Digital Collection
VA-MCAULIFFE-EO-66-2017,Terry McAuliffe,2014-2018,mcauliffe,81116276810005756,alma9917829199705756,Executive Order,EO-66,2017,2017-08-12,Executive Order 66 (2017) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Civil Unrest,Declaration of a State of Emergency for the Commonwealth of Virginia Due to Civil Unrest,True,declaration,False,,False,7 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829199705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE2565389,Library of Virginia Executive Orders Digital Collection
VA-MCAULIFFE-EO-60-2016,Terry McAuliffe,2014-2018,mcauliffe,81116276810005756,alma9917829199605756,Executive Order,EO-60,2016,2016-10-17,"Executive Order 60 (2016) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Hurricane Matthew and in Support of States Affected by Hurricane Matthew (Updated October 17, 2016)","Declaration of a State of Emergency for the Commonwealth of Virginia Due to Hurricane Matthew and in Support of States Affected by Hurricane Matthew (Updated October 17, 2016)",True,declaration,True,hurricane,False,7 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829199605756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE2565392,Library of Virginia Executive Orders Digital Collection
VA-MCAULIFFE-EO-62-2017,Terry McAuliffe,2014-2018,mcauliffe,81116276810005756,alma9917829199405756,Executive Order,EO-62,2017,2017-01-06,Executive Order 62 (2017) Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Winter Weather Event,Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Winter Weather Event,True,declaration,True,winter weather,False,7 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829199405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE2565398,Library of Virginia Executive Orders Digital Collection
VA-MCAULIFFE-EO-63-2017,Terry McAuliffe,2014-2018,mcauliffe,81116276810005756,alma9917829199105756,Executive Order,EO-63,2017,2017-03-13,Executive Order 63 (2017) Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Winter Weather Event,Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Winter Weather Event,True,declaration,True,winter weather,False,7 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829199105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE2564675,Library of Virginia Executive Orders Digital Collection
VA-MCAULIFFE-EO-38-2015,Terry McAuliffe,2014-2018,mcauliffe,81116276810005756,alma9917829199005756,Executive Order,EO-38,2015,2015-02-16,Executive Order 38 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm,Declaration of a State of Emergency for the Commonwealth of Virginia Due to Major Winter Storm,True,declaration,True,storm,False,7 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829199005756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE2564678,Library of Virginia Executive Orders Digital Collection
VA-MCAULIFFE-EO-5-2014,Terry McAuliffe,2014-2018,mcauliffe,81116276810005756,alma9917828046105756,Executive Order,EO-5,2014,2014-01-17,Executive Order 5 (2014) Declaration of a State of Emergency for the Commonwealth of Virginia in Support of West Virginia,Declaration of a State of Emergency for the Commonwealth of Virginia in Support of West Virginia,True,declaration,False,,False,3 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828046105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE2565044,Library of Virginia Executive Orders Digital Collection
VA-MCAULIFFE-EO-74-2017,Terry McAuliffe,2014-2018,mcauliffe,81116276810005756,alma9917828045805756,Executive Order,EO-74,2017,2017-12-29,Executive Order 74 (2017) Declaration of a State of Emergency for the Commonmwealth of Virginia in Support of Increased Heating Fuel Demands,Declaration of a State of Emergency for the Commonmwealth of Virginia in Support of Increased Heating Fuel Demands,True,declaration,False,,False,3 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828045805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE2564426,Library of Virginia Executive Orders Digital Collection
VA-MCAULIFFE-EO-48-2015,Terry McAuliffe,2014-2018,mcauliffe,81116276810005756,alma9917828045605756,Executive Order,EO-48,2015,2015-09-30,Executive Order 48 (2015) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Severe Weather and the Threat of Hurricane Joaquin Impacting Virginia,Declaration of a State of Emergency for the Commonwealth of Virginia Due to Severe Weather and the Threat of Hurricane Joaquin Impacting Virginia,True,declaration,True,hurricane,False,7 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917828045605756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE2564432,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-73-2020,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827718205756,Executive Order,EO-73,2020,2020-12-15,Executive Order 73 (2020) Declaration of a State Of Emergency Due to Winter Weather,Declaration of a State Of Emergency Due to Winter Weather,True,declaration,True,winter weather,False,2 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827718205756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440476,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-75-2021,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827717705756,Executive Order,EO-75,2021,2021-01-06,"Executive Order 75 (2021) Declaration of a State of Emergency Due to Civil Unrest in Washington, D.C. and Potential Civil Unrest in the Commonwealth","Declaration of a State of Emergency Due to Civil Unrest in Washington, D.C. and Potential Civil Unrest in the Commonwealth",True,declaration,False,,False,3 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827717705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440482,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-76-2021,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827717505756,Executive Order,EO-76,2021,2021-02-11,Executive Order 76 (2021) Declaration of a State of Emergency Due to Anticipated Winter Weather,Declaration of a State of Emergency Due to Anticipated Winter Weather,True,declaration,True,winter weather,False,2 PDF pages (original); 2 PDF pages (amended),https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827717505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440485,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-34-2019,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827717405756,Executive Order,EO-34,2019,2019-06-27,Executive Order 34 (2019) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Highway Damages From Flooding,Declaration of a State of Emergency for the Commonwealth of Virginia Due to Highway Damages From Flooding,True,declaration,True,flood,False,2 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827717405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440311,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-7-2018,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827717005756,Executive Order,EO-7,2018,2018-04-16,Executive Order 7 (2018) Declaration Of A State Of Emergency For The Commonwealth Of Virginia Due To Severe Weather,Declaration Of A State Of Emergency For The Commonwealth Of Virginia Due To Severe Weather,True,declaration,False,,False,4 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827717005756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440227,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-10-2018,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827716405756,Executive Order,EO-10,2018,2018-06-08,Executive Order 10 (2018) Declaration Of A State Of Emergency For The Commonwealth Of Virginia Due To Severe Weather And Flooding,Declaration Of A State Of Emergency For The Commonwealth Of Virginia Due To Severe Weather And Flooding,True,declaration,True,flood,False,4 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827716405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440236,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-78-2021,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827716205756,Executive Order,EO-78,2021,2021-05-11,Executive Order 78 (2021) Declaration of a State of Emergency Due to the Shutdown of the Colonial Pipeline,Declaration of a State of Emergency Due to the Shutdown of the Colonial Pipeline,True,declaration,False,,False,2 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827716205756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440492,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-40-2019,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827716105756,Executive Order,EO-40,2019,2019-09-03,Executive Order 40 (2019) Declaration of a State of Emergency Due to Hurricane Dorian,Declaration of a State of Emergency Due to Hurricane Dorian,True,declaration,True,hurricane,False,2 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827716105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440333,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-81-2021,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827715705756,Executive Order,EO-81,2021,2021-08-31,Executive Order 81 (2021) Declaration of a State of Emergency Due to Severe Weather,Declaration of a State of Emergency Due to Severe Weather,True,declaration,False,,False,2 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827715705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440501,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-15-2018,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827714705756,Executive Order,EO-15,2018,2018-08-08,Executive Order 15 (2018) Declaration Of A State Of Emergency In Preparation For The Anniversary Of Charlottesville,Declaration Of A State Of Emergency In Preparation For The Anniversary Of Charlottesville,True,declaration,False,,False,5 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827714705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440252,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-46-2019,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827714605756,Executive Order,EO-46,2019,2019-12-06,Executive Order 46 (2019) Declaration of a State of Emergency for the Commonwealth of Virginia Due to Highway Damages From Flooding,Declaration of a State of Emergency for the Commonwealth of Virginia Due to Highway Damages From Flooding,True,declaration,True,flood,False,2 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827714605756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440351,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-83-2022,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827714505756,Executive Order,EO-83,2022,2022-01-05,Executive Order 83 (2022) Declaration of a State of Emergency Due to Severe Winter Weather,Declaration of a State of Emergency Due to Severe Winter Weather,True,declaration,True,winter weather,False,2 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827714505756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440507,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-84-2022,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827714305756,Executive Order,EO-84,2022,2022-01-10,"Executive Order 84 (2022) Action to Provide Certain Operational Relief for Hospitals and Healthcare Workers, Via Declaration of a Limited State of Emergency","Action to Provide Certain Operational Relief for Hospitals and Healthcare Workers, Via Declaration of a Limited State of Emergency",True,declaration,False,,False,6 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827714305756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440510,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-49-2020,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827714005756,Executive Order,EO-49,2020,2020-01-15,Executive Order 49 (2020) Declaration of a State of Emergency Due to Potential Civil Unrest at the Virginia State Capitol,Declaration of a State of Emergency Due to Potential Civil Unrest at the Virginia State Capitol,True,declaration,False,,False,4 PDF pages (original); 4 PDF pages (amended),https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827714005756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440361,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-17-2018,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827713905756,Executive Order,EO-17,2018,2018-09-10,Executive Order 17 (2018) Declaration Of A State Of Emergency For The Commonwealth Of Virginia Due To Potential Impacts From Hurricane Florence,Declaration Of A State Of Emergency For The Commonwealth Of Virginia Due To Potential Impacts From Hurricane Florence,True,declaration,True,hurricane,False,6 PDF pages (original); 7 PDF pages (amended),https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827713905756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440258,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-50-2020,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827713805756,Executive Order,EO-50,2020,2020-02-02,Executive Order 50 (2020) Declaration of a State of Emergency Due to Extreme Flooding,Declaration of a State of Emergency Due to Extreme Flooding,True,declaration,True,flood,False,2 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827713805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440365,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-51-2020,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827713605756,Executive Order,EO-51,2020,2020-03-12,Executive Order 51 (2020) Declaration of a State of Emergency Due to Novel Coronavirus (COVID-19),Declaration of a State of Emergency Due to Novel Coronavirus (COVID-19),True,declaration,False,,False,2 PDF pages (original); 2 PDF pages (amended),https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827713605756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440368,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-23-2018,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827712705756,Executive Order,EO-23,2018,2018-10-11,Executive Order 23 (2018) Declaration Of A State Of Emergency For The Commonwealth Of Virginia Due To Hurricane Michael And In Support Of States Affected By The Storm,Declaration Of A State Of Emergency For The Commonwealth Of Virginia Due To Hurricane Michael And In Support Of States Affected By The Storm,True,declaration,True,hurricane; storm,False,6 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440277,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-26-2018,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827712105756,Executive Order,EO-26,2018,2018-12-08,Executive Order 26 (2018) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,True,declaration,True,winter weather,False,5 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827712105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440286,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-28-2019,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827711705756,Executive Order,EO-28,2019,2019-01-12,Executive Order 28 (2019) Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,Declaration Of A State Of Emergency for The Commonwealth Of Virginia Due To Winter Weather,True,declaration,True,winter weather,False,6 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827711705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440292,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-64-2020,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827710905756,Executive Order,EO-64,2020,2020-05-31,Executive Order 64 (2020) Declaration of a State of Emergency Due to Civil Unrest and Institution of a Curfew in the City of Richmond,Declaration of a State of Emergency Due to Civil Unrest and Institution of a Curfew in the City of Richmond,True,declaration,False,,False,"3 PDF pages (original); 3 PDF pages (amended, each)",https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827710905756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440430,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-69-2020,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827710405756,Executive Order,EO-69,2020,2020-07-31,Executive Order 69 (2020) Declaration of a State of Emergency Due to Hurricane Isaias,Declaration of a State of Emergency Due to Hurricane Isaias,True,declaration,True,hurricane,False,2 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827710405756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440457,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-4-2018,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827709705756,Executive Order,EO-4,2018,2018-02-12,Executive Order 4 (2018) Declaration Of A State Of Emergency For The Commonwealth Of Virginia Due To Severe Weather,Declaration Of A State Of Emergency For The Commonwealth Of Virginia Due To Severe Weather,True,declaration,False,,False,4 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827709705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440218,Library of Virginia Executive Orders Digital Collection
VA-NORTHAM-EO-5-2018,Ralph S. Northam,2018-2022,northam,81116196030005756,alma9917827709605756,Executive Order,EO-5,2018,2018-03-02,Executive Order 5 (2018) Declaration Of A State Of Emergency For The Commonwealth Of Virginia Due To Severe Weather,Declaration Of A State Of Emergency For The Commonwealth Of Virginia Due To Severe Weather,True,declaration,False,,False,4 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917827709605756&context=L&vid=01LVA_INST%3A01LVA&lang=en,http://rosetta.virginiamemory.com:1801/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE3440221,Library of Virginia Executive Orders Digital Collection
VA-YOUNGKIN-EO-54-2025,Glenn Youngkin,2022-2026,youngkin,81187807320005756,alma9918188589705756,Executive Order,EO-54,2025,2025-10-23,Executive Order 54 (2025) Declaration of a State of Emergency to Protect Hungry Virginians from Democrats Blocking Federal Funding for the Most Needy,Declaration of a State of Emergency to Protect Hungry Virginians from Democrats Blocking Federal Funding for the Most Needy,True,declaration,False,,False,2 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9918188589705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,https://rosetta.virginiamemory.com/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE4126385,Library of Virginia Executive Orders Digital Collection
VA-YOUNGKIN-EO-20-2022,Glenn Youngkin,2022-2026,youngkin,81187807320005756,alma9918188588805756,Executive Order,EO-20,2022,2022-07-13,Executive Order 20 (2022) Declaration of a State of Emergency Due to Severe Flooding in Buchanan County,Declaration of a State of Emergency Due to Severe Flooding in Buchanan County,True,declaration,True,flood,False,3 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9918188588805756&context=L&vid=01LVA_INST%3A01LVA&lang=en,https://rosetta.virginiamemory.com/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE4126281,Library of Virginia Executive Orders Digital Collection
VA-YOUNGKIN-EO-21-2022,Glenn Youngkin,2022-2026,youngkin,81187807320005756,alma9918188588705756,Executive Order,EO-21,2022,2022-07-28,Executive Order 21 (2022) Declaration of a State of Emergency Due to Severe Flooding in Southwest Virginia,Declaration of a State of Emergency Due to Severe Flooding in Southwest Virginia,True,declaration,True,flood,False,3 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9918188588705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,https://rosetta.virginiamemory.com/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE4126284,Library of Virginia Executive Orders Digital Collection
VA-YOUNGKIN-EO-22-2022,Glenn Youngkin,2022-2026,youngkin,81187807320005756,alma9918188588605756,Executive Order,EO-22,2022,2022-09-28,Executive Order 22 (2022) Declaration of a State of Emergency Due to Hurricane Ian,Declaration of a State of Emergency Due to Hurricane Ian,True,declaration,True,hurricane,False,3 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9918188588605756&context=L&vid=01LVA_INST%3A01LVA&lang=en,https://rosetta.virginiamemory.com/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE4126287,Library of Virginia Executive Orders Digital Collection
VA-YOUNGKIN-EO-12-2022,Glenn Youngkin,2022-2026,youngkin,81187807320005756,alma9918188493305756,Executive Order,EO-12,2022,2022-01-20,Executive Order 12 (2022) Declaration of a State of Emergency Due to Severe Winter Weather,Declaration of a State of Emergency Due to Severe Winter Weather,True,declaration,True,winter weather,False,3 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9918188493305756&context=L&vid=01LVA_INST%3A01LVA&lang=en,https://rosetta.virginiamemory.com/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE4126257,Library of Virginia Executive Orders Digital Collection
VA-YOUNGKIN-EO-15-2022,Glenn Youngkin,2022-2026,youngkin,81187807320005756,alma9918188492205756,Executive Order,EO-15,2022,2022-01-27,Executive Order 15 (2022) Declaration of a State of Emergency Due to Severe Winter Weather,Declaration of a State of Emergency Due to Severe Winter Weather,True,declaration,True,winter weather,False,3 PDF pages,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9918188492205756&context=L&vid=01LVA_INST%3A01LVA&lang=en,https://rosetta.virginiamemory.com/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE4126266,Library of Virginia Executive Orders Digital Collection
VA-YOUNGKIN-EO-27-2023,Glenn Youngkin,2022-2026,youngkin,81187807320005756,alma9918188489305756,Executive Order,EO-27,2023,2023-09-22,Executive Order 27 (2023) Declaration of a State of Emergency Due to Severe Flooding and Tropical Storm Impacts Across the Commonwealth,Declaration of a State of Emergency Due to Severe Flooding and Tropical Storm Impacts Across the Commonwealth,True,declaration,True,flood; storm; tropical,False,3 PDF pages (original); 3 PDF pages (amended),https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9918188489305756&context=L&vid=01LVA_INST%3A01LVA&lang=en,https://rosetta.virginiamemory.com/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE4126302,Library of Virginia Executive Orders Digital Collection
VA-YOUNGKIN-EO-29-2023,Glenn Youngkin,2022-2026,youngkin,81187807320005756,alma9918188489105756,Executive Order,EO-29,2023,2023-11-06,"Executive Order 29 (2023) Declaration of a State of Emergency Due to Wildfires, or the Potential thereof, Throughout the Commonwealth of Virginia","Declaration of a State of Emergency Due to Wildfires, or the Potential thereof, Throughout the Commonwealth of Virginia",True,declaration,True,fire,False,3 PDF pages (original); 3 PDF pages (amended),https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9918188489105756&context=L&vid=01LVA_INST%3A01LVA&lang=en,https://rosetta.virginiamemory.com/delivery/DeliveryManagerServlet?fulltext=true&dps_pid=IE4126309,Library of Virginia Executive Orders Digital Collection
